base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
AQ,23.165176,46.193363,48.069492,48.068913,48.069485,48.06922,48.069485,48.06922,48.069485,48.06922,48.069485,48.06921,-0.6196194417077175,-3.597496995073892,-0.24148829228243032,-2.4964926929392455,-0.21068157635467993,-2.225195845648605,-0.2106910837438424,-2.2242602955665034,-0.2106816912972086,-2.078669359605912,-0.2106860426929393,-2.0787146305418727,-0.2106816912972086,-2.0786678325123162,-0.2106860426929393,-2.078713349753696,-0.2106816912972086,-2.0786684400656825,-0.2106860426929393,-2.078713760262727,-0.2106816912972086,-2.0786684400656825,-0.21068620689655182,-2.078714252873564
BC,46.12567,46.19336,48.069492,48.068913,48.06946,48.0692,48.069485,48.06922,48.069485,48.06922,48.069485,48.06921,-0.2425998357963876,-3.8400968308702796,-0.24148834154351406,-2.7379810344827593,-0.21068157635467993,-2.4358774220032853,-0.2106910837438424,-2.4349513793103457,-0.2106821018062398,-2.2893514614121515,-0.21068637110016425,-2.289401001642037,-0.2106816912972086,-2.2893495238095247,-0.2106860426929393,-2.289399392446635,-0.2106816912972086,-2.289350131362891,-0.2106860426929393,-2.2893998029556664,-0.2106816912972086,-2.289350131362891,-0.21068620689655182,-2.289400459770116
BF,46.125664,46.193367,48.069458,48.06888,48.06946,48.0692,48.069458,48.0692,48.069485,48.06922,48.069485,48.06921,-0.24259993431855506,-4.082696765188834,-0.24148822660098526,-2.9794692610837448,-0.21068213464696234,-2.6465595566502476,-0.21069162561576363,-2.6456430049261095,-0.2106821018062398,-2.500033563218391,-0.21068637110016425,-2.5000873727422013,-0.21068213464696234,-2.500031658456487,-0.21068637110016425,-2.5000857635467995,-0.2106816912972086,-2.5000318226600995,-0.2106860426929393,-2.5000858456486057,-0.2106816912972086,-2.5000318226600995,-0.21068620689655182,-2.5000866666666677
AD,46.073074,46.07251,46.97236,46.971786,46.972343,46.972076,46.97236,46.97209,46.97236,46.97209,46.97236,46.97209,-0.24346348111658467,-4.326160246305419,-0.24347274220032847,-3.222942003284073,-0.22869688013136294,-2.8752564367816107,-0.22870630541871925,-2.8743493103448285,-0.22869715927750414,-2.728730722495895,-0.22870154351395736,-2.7287889162561587,-0.22869688013136294,-2.72872853858785,-0.2287013136288999,-2.7287870771756992,-0.22869688013136294,-2.7287287027914626,-0.2287013136288999,-2.7287871592775055,-0.22869688013136294,-2.7287287027914626,-0.2287013136288999,-2.7287879802955675
AR,11.619986,45.350838,46.97236,46.971786,46.972355,46.972084,46.972355,46.972084,46.97236,46.97209,46.97236,46.97209,-0.8091956321839081,-5.135355878489327,-0.2553228571428572,-3.4782648604269304,-0.22869688013136294,-3.103953316912974,-0.22870630541871925,-3.1030556157635476,-0.2286969622331692,-2.9574276847290646,-0.22870141215106735,-2.9574903284072263,-0.2286969622331692,-2.9574255008210195,-0.22870141215106735,-2.957488489326767,-0.22869688013136294,-2.9574255829228258,-0.2287013136288999,-2.9574884729064053,-0.22869688013136294,-2.9574255829228258,-0.2287013136288999,-2.9574892939244672
BD,46.073074,46.07251,46.97236,46.971786,46.972343,46.972076,46.972355,46.972084,46.97236,46.97209,46.97236,46.97209,-0.24346348111658467,-5.378819359605912,-0.24347274220032847,-3.721737602627259,-0.22869688013136294,-3.332650197044337,-0.22870630541871925,-3.3317619211822667,-0.22869715927750414,-3.1861248440065686,-0.22870154351395736,-3.1861918719211837,-0.2286969622331692,-3.186122463054189,-0.22870141215106735,-3.1861899014778343,-0.22869688013136294,-3.186122463054189,-0.2287013136288999,-3.186189786535305,-0.22869688013136294,-3.186122463054189,-0.2287013136288999,-3.186190607553367
BK,34.55372,39.06174,38.81913,39.12798,38.819176,38.818897,46.972336,46.972065,46.97236,46.97209,46.97236,46.97209,-0.4326154351395731,-5.811434794745486,-0.35859211822660103,-4.08032972085386,-0.3625758620689656,-3.6952260591133026,-0.35750443349753697,-3.6892663546798037,-0.3625751067323482,-3.548699950738917,-0.36257968801313634,-3.54877155993432,-0.22869727422003294,-3.4148197372742217,-0.2287017241379311,-3.4148916256157653,-0.22869688013136294,-3.414819343185552,-0.2287013136288999,-3.414891100164205,-0.22869688013136294,-3.414819343185552,-0.2287013136288999,-3.414891921182267
BQ,34.470844,45.35083,46.972355,46.97178,38.8191,39.05629,46.972336,46.972065,37.84279,37.84254,37.84279,38.818825,-0.43397628899835805,-6.245411083743844,-0.25532298850574714,-4.335652709359607,-0.2286969622331692,-3.923923021346472,-0.22870640394088673,-3.9179727586206905,-0.36257635467980304,-3.91127630541872,-0.35868160919540243,-3.9074531691297225,-0.22869727422003294,-3.6435170114942546,-0.2287017241379311,-3.6435933497536963,-0.37860771756978656,-3.7934270607553384,-0.3786118226600986,-3.7935029228243033,-0.37860771756978656,-3.7934270607553384,-0.36258087027914626,-3.7774727914614132
CA,34.470863,34.470325,37.842815,37.842224,46.97236,46.97209,38.81923,38.818954,46.97236,46.97209,46.97236,46.97209,-0.43397597701149426,-6.679387060755338,-0.43398481116584564,-4.769637520525452,-0.37860730706075535,-4.302530328407228,-0.3786170114942529,-4.296589770114943,-0.22869688013136294,-4.139973185550083,-0.2287013136288999,-4.136154482758623,-0.36257422003284084,-4.006091231527096,-0.36257875205254525,-4.006172101806242,-0.22869688013136294,-4.0221239408867016,-0.2287013136288999,-4.022204236453203,-0.22869688013136294,-4.0221239408867016,-0.2287013136288999,-4.006174105090313
CT,34.470863,34.470325,37.842815,37.842224,38.819233,38.818954,38.819134,38.818855,46.97236,46.97209,46.97236,46.97209,-0.43397597701149426,-7.113363037766832,-0.43398481116584564,-5.203622331691298,-0.37860730706075535,-4.681137635467983,-0.3786170114942529,-4.675206781609196,-0.3625741707717571,-4.50254735632184,-0.36257875205254525,-4.498733234811168,-0.36257579638752063,-4.368667027914617,-0.36258037766830875,-4.3687524794745505,-0.22869688013136294,-4.250820821018064,-0.2287013136288999,-4.250905550082103,-0.22869688013136294,-4.250820821018064,-0.2287013136288999,-4.234875418719213
AE,45.982292,45.981815,45.982292,45.981815,45.982292,45.982014,45.982292,45.982014,45.982292,45.982014,45.982292,45.982014,-0.24495415435139578,-7.3583171921182275,-0.24496198686371112,-5.4485843185550085,-0.24495415435139578,-4.926091789819378,-0.24496198686371112,-4.920168768472907,-0.24495415435139578,-4.747501510673236,-0.24495871921182275,-4.743691954022991,-0.24495415435139578,-4.613621182266012,-0.24495871921182275,-4.6137111986863735,-0.24495415435139578,-4.49577497536946,-0.24495871921182275,-4.495864269293926,-0.24495415435139578,-4.49577497536946,-0.24495871921182275,-4.479834137931036
AG,22.981073,37.304085,26.471558,37.752583,38.507965,38.507687,45.982292,45.982014,38.508026,38.507748,38.508026,38.507748,-0.6226424794745485,-7.980959671592776,-0.3874534482758621,-5.836037766830871,-0.5653274548440066,-5.491419244663385,-0.3800889490968802,-5.300257717569787,-0.3676853037766832,-5.115186814449919,-0.3676898686371101,-5.1113818226601015,-0.24495415435139578,-4.858575336617408,-0.24495871921182275,-4.8586699178981965,-0.367684302134647,-4.863459277504107,-0.36768886699507397,-4.863553136289,-0.367684302134647,-4.863459277504107,-0.36768886699507397,-4.84752300492611
AS,0.0,44.708675,45.982292,45.981815,38.507965,38.50769,38.508026,38.507748,45.982292,45.982014,45.982292,45.982014,-1.0,-8.980959671592776,-0.2658674055829229,-6.101905172413794,-0.24495415435139578,-5.736373399014781,-0.24496198686371112,-5.545219704433498,-0.3676853037766832,-5.482872118226602,-0.3676898193760264,-5.479071642036128,-0.367684302134647,-5.226259638752055,-0.36768886699507397,-5.226358784893271,-0.24495415435139578,-5.108413431855502,-0.24495871921182275,-5.108511855500823,-0.24495415435139578,-5.108413431855502,-0.24495871921182275,-5.092481724137933
BE,45.982292,45.981815,45.982292,45.981815,45.982292,45.982014,45.982292,45.982014,45.982292,45.982014,45.982292,45.982014,-0.24495415435139578,-9.225913825944172,-0.24496198686371112,-6.3468671592775046,-0.24495415435139578,-5.981327553366176,-0.24496198686371112,-5.790181691297208,-0.24495415435139578,-5.727826272577998,-0.24495871921182275,-5.724030361247951,-0.24495415435139578,-5.47121379310345,-0.24495871921182275,-5.471317504105094,-0.24495415435139578,-5.353367586206898,-0.24495871921182275,-5.353470574712646,-0.24495415435139578,-5.353367586206898,-0.24495871921182275,-5.337440443349756
AJ,22.848013,28.665981,26.262934,30.069927,37.22873,37.22845,38.19215,38.19188,38.192287,38.192017,38.192287,38.192017,-0.6248273727422003,-9.850741198686372,-0.529294236453202,-6.876161395730707,-0.5687531362889984,-6.550080689655175,-0.5062409359605912,-6.296422627257799,-0.3886908045977012,-6.116517077175699,-0.3886954022988506,-6.112725763546801,-0.3728711001642037,-5.844084893267654,-0.37287553366174064,-5.844193037766834,-0.3728688505747127,-5.72623643678161,-0.3728732840722496,-5.726343858784896,-0.3728688505747127,-5.72623643678161,-0.3728732840722496,-5.7103137274220055
BG,34.37197,34.371418,36.45853,36.457947,37.22868,37.2284,37.22873,37.22845,38.192287,38.192017,38.192287,38.192017,-0.4355998357963876,-10.28634103448276,-0.4356088998357965,-7.311770295566503,-0.4013377668308703,-6.951418456486046,-0.4013473399014779,-6.697769967159277,-0.38869162561576365,-6.505208702791462,-0.388696223316913,-6.501421986863714,-0.3886908045977012,-6.232775697865355,-0.3886954022988506,-6.232888440065684,-0.3728688505747127,-6.0991052873563225,-0.3728732840722496,-6.099217142857145,-0.3728688505747127,-6.0991052873563225,-0.3728732840722496,-6.083187011494255
BR,34.371975,35.75975,38.19219,38.1916,36.458508,36.458233,37.228695,37.62235,37.228752,37.228477,37.228752,36.45829,-0.43559975369458137,-10.721940788177342,-0.4128119868637111,-7.724582282430214,-0.37287044334975383,-7.3242888998358,-0.37288013136289,-7.070650098522167,-0.40133812807881775,-6.90654683087028,-0.40134264367816097,-6.902764630541875,-0.38869137931034486,-6.6214670771757,-0.3822274220032842,-6.6151158620689685,-0.3886904433497538,-6.487795730706076,-0.38869495894909695,-6.487912101806242,-0.3886904433497538,-6.487795730706076,-0.4013417077175699,-6.484528719211825
CB,34.371986,34.371433,36.458572,36.45799,38.19219,38.19192,37.22873,37.22845,38.192287,38.192017,38.192287,38.192017,-0.4355995730706076,-11.15754036124795,-0.43560865353037764,-8.160190935960593,-0.401337077175698,-7.7256259770114974,-0.4013466338259442,-7.471996732348111,-0.37287044334975383,-7.279417274220034,-0.37287487684729065,-7.275639507389165,-0.3886908045977012,-7.0101578817734005,-0.3886954022988506,-7.003811264367819,-0.3728688505747127,-6.860664581280789,-0.3728732840722496,-6.860785385878492,-0.3728688505747127,-6.860664581280789,-0.3728732840722496,-6.857402003284075
CO,11.341563,33.699654,37.228737,37.22814,37.22868,37.2284,38.192165,38.191895,36.458572,36.458298,36.458572,36.45829,-0.8137674384236453,-11.971307799671596,-0.4466395073891626,-8.606830443349756,-0.38869068965517245,-8.114316666666669,-0.38870049261083744,-7.860697224958948,-0.38869162561576365,-7.668108899835797,-0.388696223316913,-7.664335730706078,-0.3728708538587849,-7.383028735632186,-0.37287528735632186,-7.3766865517241405,-0.401337077175698,-7.262001658456486,-0.4013415763546799,-7.262126962233172,-0.401337077175698,-7.262001658456486,-0.4013417077175699,-7.258743711001645
CU,34.371986,34.371433,36.458572,36.45799,37.228737,37.22846,37.22868,37.2284,38.192287,38.192017,38.192287,38.192017,-0.4355995730706076,-12.406907372742204,-0.43560865353037764,-9.042439096880134,-0.401337077175698,-8.515653743842368,-0.4013466338259442,-8.262043858784892,-0.38869068965517245,-8.05679958949097,-0.3886952380952382,-8.053030968801316,-0.38869162561576365,-7.771720361247949,-0.388696223316913,-7.765382775041053,-0.3728688505747127,-7.634870509031199,-0.3728732840722496,-7.635000246305421,-0.3728688505747127,-7.634870509031199,-0.3728732840722496,-7.631616995073895
AH,11.3877735,36.321026,13.024986,36.56527,36.91872,36.9185,36.91864,36.91842,36.91872,36.9185,36.91872,36.918465,-0.813008645320197,-13.219916018062401,-0.40359563218390804,-9.446034729064042,-0.7861250246305419,-9.301778768472909,-0.39958505747126444,-8.661628916256157,-0.39378128078817737,-8.450580870279147,-0.3937848932676519,-8.446815862068968,-0.3937825944170772,-8.165502955665026,-0.3937862068965518,-8.159168981937604,-0.39378128078817737,-8.028651789819376,-0.3937848932676519,-8.028785139573072,-0.39378128078817737,-8.028651789819376,-0.3937854679802957,-8.02540246305419
AT,22.715633,26.541918,26.048407,28.880272,36.16183,36.161568,36.16179,36.16153,36.91872,36.9185,36.91872,36.918465,-0.6270011001642037,-13.846917118226605,-0.5641721182266011,-10.010206847290643,-0.5722757471264369,-9.874054515599346,-0.525775500821018,-9.187404417077175,-0.40620968801313634,-8.856790558292284,-0.40621399014778325,-8.853029852216752,-0.4062103448275862,-8.571713300492613,-0.4062146141215107,-8.565383596059116,-0.39378128078817737,-8.422433070607553,-0.3937848932676519,-8.422570032840724,-0.39378128078817737,-8.422433070607553,-0.3937854679802957,-8.419187931034486
CD,34.278145,34.27759,36.91868,36.91811,36.91872,36.9185,36.91872,36.9185,36.91872,36.9185,36.91872,36.918465,-0.4371404761904762,-14.284057594417082,-0.43714958949096894,-10.447356436781613,-0.3937819376026273,-10.267836453201973,-0.39379129720853867,-9.581195714285714,-0.39378128078817737,-9.250571839080461,-0.3937848932676519,-9.246814745484404,-0.39378128078817737,-8.96549458128079,-0.3937848932676519,-8.959168489326768,-0.39378128078817737,-8.81621435139573,-0.3937848932676519,-8.816354926108376,-0.39378128078817737,-8.81621435139573,-0.3937854679802957,-8.812973399014782
AK,11.24826,27.928242,12.96443,29.688915,35.864563,35.864296,35.864502,35.864235,35.86455,35.864285,35.86455,35.864273,-0.8152995073891626,-15.099357101806245,-0.5414081773399015,-10.988764614121514,-0.7871193760262726,-11.054955829228245,-0.5124972906403941,-10.093693004926108,-0.41109091954022997,-9.661662758620691,-0.4110953037766831,-9.657910049261087,-0.41109192118226606,-9.376586502463056,-0.4110963054187193,-9.370264794745486,-0.41109113300492617,-9.227305484400658,-0.41109548440065685,-9.227450410509032,-0.41109113300492617,-9.227305484400658,-0.41109568144499187,-9.224069080459774
BS,34.266865,34.266304,35.864525,35.86395,35.864502,35.864235,35.217937,36.448685,35.864563,35.864296,35.864563,35.864285,-0.437325697865353,-15.536682799671597,-0.4373349096880132,-11.426099523809528,-0.4110915435139574,-11.466047372742203,-0.4111009852216749,-10.504793990147782,-0.41109192118226606,-10.072754679802957,-0.4110963054187193,-10.069006354679805,-0.4217087520525452,-9.798295254515601,-0.40149942528735644,-9.771764220032843,-0.41109091954022997,-9.638396403940888,-0.4110953037766831,-9.638545714285716,-0.41109091954022997,-9.638396403940888,-0.41109548440065685,-9.63516456486043
BU,34.228706,34.228146,35.864525,35.86395,35.864525,35.864258,35.86452,35.864254,35.86454,35.864273,35.86454,35.864296,-0.4379522824302135,-15.97463508210181,-0.4379614778325123,-11.86406100164204,-0.4110915435139574,-11.877138916256161,-0.4111009852216749,-10.915894975369456,-0.4110915435139574,-10.483846223316915,-0.4110959277504106,-10.480102282430217,-0.4110916256157636,-10.209386880131365,-0.4110959934318555,-10.182860213464698,-0.41109129720853865,-10.049487701149427,-0.41109568144499187,-10.049641395730708,-0.41109129720853865,-10.049487701149427,-0.4110953037766831,-10.046259868637113
CC,34.26687,34.266308,35.217968,35.217396,35.86454,35.864273,35.864525,35.864258,35.86455,35.864285,35.86455,35.864273,-0.4373256157635469,-16.411960697865357,-0.43733484400656814,-12.301395845648608,-0.4217082430213465,-12.298847159277507,-0.42171763546798036,-11.337612610837436,-0.41109129720853865,-10.894937520525454,-0.41109568144499187,-10.891197963875209,-0.4110915435139574,-10.620478423645324,-0.4110959277504106,-10.59395614121511,-0.41109113300492617,-10.460578834154354,-0.41109548440065685,-10.460736880131364,-0.41109113300492617,-10.460578834154354,-0.41109568144499187,-10.457355550082106
CM,11.067199,32.062813,35.21796,35.21739,25.92338,28.53222,35.864502,35.864235,35.864563,35.864296,35.864563,35.864285,-0.8182725944170771,-17.230233292282435,-0.4735170279146142,-12.774912873563222,-0.42170837438423653,-12.720555533661743,-0.42171773399014784,-11.759330344827584,-0.5743287356321839,-11.469266256157638,-0.5314906403940888,-11.422688604269299,-0.41109192118226606,-11.031570344827589,-0.4110963054187193,-11.005052446633828,-0.41109091954022997,-10.871669753694585,-0.4110953037766831,-10.871832183908047,-0.41109091954022997,-10.871669753694585,-0.41109548440065685,-10.868451034482762
CV,34.26687,34.266308,35.217968,35.217396,35.864532,35.86426,35.864563,35.864296,35.86454,35.864273,35.86454,35.864285,-0.4373256157635469,-17.667558908045983,-0.43733484400656814,-13.21224771756979,-0.4217082430213465,-13.14226377668309,-0.42171763546798036,-12.181047980295563,-0.41109142857142866,-11.880357684729066,-0.41109589490968806,-11.833784499178986,-0.41109091954022997,-11.44266126436782,-0.4110953037766831,-11.416147750410511,-0.41109129720853865,-11.282761050903124,-0.41109568144499187,-11.28292786535304,-0.41109129720853865,-11.282761050903124,-0.41109548440065685,-11.279546518883418
AI,0.0,35.64171,0.0,35.54246,25.797602,28.232948,34.932446,35.46202,34.932446,34.932182,34.932446,34.932182,-1.0,-18.667558908045983,-0.41475024630541873,-13.626997963875208,-1.0,-14.14226377668309,-0.4163799671592776,-12.597427947454841,-0.5763940558292283,-12.456751740558294,-0.5364047947454844,-12.37018929392447,-0.426396617405583,-11.869057881773402,-0.4177008210180624,-11.833848571428573,-0.426396617405583,-11.709157668308707,-0.4264009523809525,-11.709328817733992,-0.426396617405583,-11.709157668308707,-0.4264009523809525,-11.70594747126437
AX,22.616735,22.616186,24.235872,24.235298,24.941282,24.941008,25.715174,27.561428,34.932426,34.932167,34.932426,34.93218,-0.6286250410509032,-19.296183949096886,-0.6286340558292283,-14.255632019704436,-0.6020382266009853,-14.744302003284075,-0.6020476518883415,-13.199475599343183,-0.5904551395730706,-13.047206880131364,-0.5904596387520527,-12.960648932676524,-0.577747553366174,-12.446805435139577,-0.5474313957307061,-12.38127996715928,-0.42639694581280796,-12.135554614121515,-0.42640119868637116,-12.135730016420363,-0.42639694581280796,-12.135554614121515,-0.4264009852216749,-12.132348456486044
BH,22.616758,22.616209,24.235916,24.23534,24.941319,24.941044,25.715332,27.561396,34.932446,34.932182,34.932446,34.932182,-0.6286246633825944,-19.92480861247948,-0.6286336781609196,-14.884265697865356,-0.6020375041050903,-15.346339507389164,-0.6020469622331691,-13.801522561576352,-0.5904545320197044,-13.637661412151068,-0.5904590476190476,-13.551107980295571,-0.5777449589490968,-13.024550394088674,-0.547431921182266,-12.928711888341546,-0.426396617405583,-12.561951231527098,-0.4264009523809525,-12.562130968801315,-0.426396617405583,-12.561951231527098,-0.4264009523809525,-12.558749408866996
BL,22.66503,28.551298,25.79749,28.283108,25.797457,28.462664,34.932415,34.93215,34.932446,34.932182,34.932446,34.932182,-0.6278320197044335,-20.552640632183916,-0.5311773727422003,-15.415443070607557,-0.5763958949096881,-15.922735402298851,-0.5355811494252875,-14.337103711001639,-0.5763964367816092,-14.214057848932677,-0.5326327750410509,-14.083740755336622,-0.4263971264367817,-13.450947520525457,-0.42640147783251237,-13.355113366174058,-0.426396617405583,-12.988347848932682,-0.4264009523809525,-12.988531921182267,-0.426396617405583,-12.988347848932682,-0.4264009523809525,-12.985150361247948
CE,22.579634,26.67989,25.018911,28.776262,25.797602,28.232948,25.797604,28.462626,34.932446,34.932182,34.932446,34.932182,-0.6292342528735633,-21.18187488505748,-0.5619065681444992,-15.977349638752056,-0.5891804433497537,-16.511915845648605,-0.5274833825944171,-14.864587093596056,-0.5763940558292283,-14.790451904761905,-0.5364047947454844,-14.620145550082107,-0.5763940229885058,-14.027341543513963,-0.5326333990147784,-13.887746765188837,-0.426396617405583,-13.414744466338265,-0.4264009523809525,-13.414932873563219,-0.426396617405583,-13.414744466338265,-0.4264009523809525,-13.4115513136289
CH,22.579634,26.679886,25.018911,28.776274,25.797602,28.232935,25.797604,28.462643,34.932446,34.932182,34.932446,34.932182,-0.6292342528735633,-21.81110913793104,-0.5619066338259443,-16.539256272578,-0.5891804433497537,-17.10109628899836,-0.5274831855500821,-15.392070279146138,-0.5763940558292283,-15.366845960591133,-0.5364050082101807,-15.156550558292288,-0.5763940229885058,-14.603735566502468,-0.5326331198686372,-14.420379885057473,-0.426396617405583,-13.841141083743848,-0.4264009523809525,-13.84133382594417,-0.426396617405583,-13.841141083743848,-0.4264009523809525,-13.837952266009852
