base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
AU,8.660828,8.660484,9.42949,9.429314,9.42949,9.429314,9.42949,9.429314,9.4295025,9.429327,9.429513,9.429513,-0.7770700643500643,-26.314748507078505,-0.7770789189189189,-21.414027014157014,-0.7572846846846847,-22.40390427284427,-0.757289214929215,-20.33159248391249,-0.7572846846846847,-21.180264144144143,-0.757289214929215,-20.150326087516095,-0.7572846846846847,-20.27282962676962,-0.757289214929215,-19.50648157014157,-0.757284362934363,-19.006204311454308,-0.7572888803088803,-18.715169446589453,-0.7572840926640927,-19.677509703989703,-0.7572840926640927,-19.677509703989703
BE,8.66083,8.660486,9.429499,9.429322,9.429513,9.429337,9.429513,9.429337,9.4295025,9.429327,9.429513,9.429513,-0.7770700128700129,-27.091818519948518,-0.7770788674388674,-22.19110588159588,-0.757284453024453,-23.161188725868723,-0.7572890090090091,-21.0888814929215,-0.7572840926640927,-21.937548236808237,-0.7572886229086229,-20.907614710424717,-0.7572840926640927,-21.030113719433714,-0.7572886229086229,-20.263770193050192,-0.757284362934363,-19.76348867438867,-0.7572888803088803,-19.472458326898334,-0.7572840926640927,-20.434793796653796,-0.7572840926640927,-20.434793796653796
BF,8.66083,8.660486,9.429499,9.429322,9.429513,9.429337,9.429513,9.429337,9.4295025,9.429327,9.429499,9.429499,-0.7770700128700129,-27.86888853281853,-0.7770788674388674,-22.968184749034748,-0.757284453024453,-23.918473178893176,-0.7572890090090091,-21.846170501930512,-0.7572840926640927,-22.69483232947233,-0.7572886229086229,-21.66490333333334,-0.7572840926640927,-21.787397812097808,-0.7572886229086229,-21.021058815958813,-0.757284362934363,-20.520773037323035,-0.7572888803088803,-20.229747207207215,-0.757284453024453,-21.19207824967825,-0.757284453024453,-21.19207824967825
BJ,0.0,13.080402,0.0,12.897083,9.429513,9.429337,9.42949,12.897061,9.4295025,9.429327,9.429513,9.429513,-1.0,-28.86888853281853,-0.6633101158301159,-23.631494864864862,-1.0,-24.918473178893176,-0.6680287516087515,-22.514199253539264,-0.7572840926640927,-23.452116422136424,-0.7572886229086229,-22.42219195624196,-0.7572846846846847,-22.544682496782492,-0.6680293178893179,-21.68908813384813,-0.757284362934363,-21.2780574002574,-0.7572888803088803,-20.987036087516096,-0.7572840926640927,-21.949362342342344,-0.7572840926640927,-21.949362342342344
BN,0.0,13.080397,9.429499,11.808434,0.0,12.897061,0.0,12.897061,9.429513,9.429337,9.4295025,9.4295025,-1.0,-29.86888853281853,-0.6633102445302446,-24.294805109395107,-0.757284453024453,-25.67575763191763,-0.696050604890605,-23.21024985842987,-1.0,-24.452116422136424,-0.6680293178893179,-23.090221274131277,-1.0,-23.544682496782492,-0.6680293178893179,-22.357117451737448,-0.7572840926640927,-22.035341492921493,-0.7572886229086229,-21.744324710424717,-0.757284362934363,-22.706646705276707,-0.757284362934363,-22.706646705276707
BP,0.0,7.966295,9.429499,9.429322,9.429485,12.897061,9.42949,9.429314,9.429513,9.429337,0.0,6.754078,-1.0,-30.86888853281853,-0.7949473616473617,-25.08975247104247,-0.757284453024453,-26.433042084942084,-0.7572890090090091,-23.96753886743888,-0.7572848133848133,-25.209401235521238,-0.6680293178893179,-23.758250592020595,-0.7572846846846847,-24.301967181467177,-0.757289214929215,-23.114406666666664,-0.7572840926640927,-22.792625585585586,-0.7572886229086229,-22.50161333333334,-1.0,-23.706646705276707,-0.8261498584298584,-23.532796563706565
BW,8.660832,8.660489,9.429513,9.429337,9.429513,9.429337,9.429513,11.808437,9.4295025,9.429327,9.4295025,9.4295025,-0.7770699613899614,-31.645958494208493,-0.7770787902187902,-25.86683126126126,-0.7572840926640927,-27.190326177606178,-0.7572886229086229,-24.7248274903475,-0.7572840926640927,-25.96668532818533,-0.7572886229086229,-24.515539214929216,-0.7572840926640927,-25.05925127413127,-0.6960505276705278,-23.810457194337193,-0.757284362934363,-23.54990994851995,-0.7572888803088803,-23.25890221364222,-0.757284362934363,-24.46393106821107,-0.757284362934363,-24.29008092664093
BZ,8.660832,8.660489,9.429513,9.429337,9.429513,9.429337,9.429513,9.429337,9.429513,9.429337,9.429513,9.429513,-0.7770699613899614,-32.423028455598455,-0.7770787902187902,-26.643910051480052,-0.7572840926640927,-27.94761027027027,-0.7572886229086229,-25.482116113256122,-0.7572840926640927,-26.723969420849425,-0.7572886229086229,-25.272827837837838,-0.7572840926640927,-25.816535366795364,-0.7572886229086229,-24.567745817245815,-0.7572840926640927,-24.307194041184044,-0.7572886229086229,-24.01619083655084,-0.7572840926640927,-25.221215160875165,-0.7572840926640927,-25.047365019305023
CC,0.0,7.966295,9.42949,9.429314,0.0,12.897061,9.06383,9.063662,9.429513,9.429337,9.4295025,9.4295025,-1.0,-33.423028455598455,-0.7949473616473617,-27.438857413127415,-0.7572846846846847,-28.704894954954955,-0.757289214929215,-26.239405328185338,-1.0,-27.723969420849425,-0.6680293178893179,-25.940857155727155,-0.7666967824967825,-26.583232149292147,-0.7667011068211068,-25.33444692406692,-0.7572840926640927,-25.064478133848137,-0.7572886229086229,-24.773479459459463,-0.757284362934363,-25.97849952380953,-0.757284362934363,-25.804649382239386
AT,0.0,7.9262204,0.0,7.779565,0.0,6.551259,0.0,6.551259,8.559242,8.559078,0.0,3.4147525,-1.0,-34.423028455598455,-0.795978882882883,-28.234836296010297,-1.0,-29.704894954954955,-0.7997537966537968,-27.039159124839134,-1.0,-28.723969420849425,-0.8313704247104247,-26.77222758043758,-1.0,-27.583232149292147,-0.8313704247104247,-26.165817348777345,-0.7796848906048907,-25.844163024453028,-0.779689111969112,-25.553168571428575,-1.0,-26.97849952380953,-0.9121041827541828,-26.71675356499357
AY,0.0,7.9262176,0.0,7.77956,0.0,6.5512447,0.0,6.551248,8.559242,8.559078,0.0,3.4147525,-1.0,-35.423028455598455,-0.795978954954955,-29.03081525096525,-1.0,-30.704894954954955,-0.7997539253539253,-27.83891305019306,-1.0,-29.723969420849425,-0.8313707927927928,-27.603598373230373,-1.0,-28.583232149292147,-0.8313707078507079,-26.997188056628055,-0.7796848906048907,-26.62384791505792,-0.779689111969112,-26.332857683397688,-1.0,-27.97849952380953,-0.9121041827541828,-27.628857747747755
BI,0.0,7.9262223,0.0,7.779568,0.0,7.77956,0.0,7.779551,8.559242,8.559078,8.559242,8.559242,-1.0,-36.423028455598455,-0.795978833976834,-29.826794084942083,-1.0,-31.704894954954955,-0.7997537194337194,-28.63866676962678,-1.0,-30.723969420849425,-0.7997539253539253,-28.4033522985843,-1.0,-29.583232149292147,-0.7997541570141571,-27.79694221364221,-0.7796848906048907,-27.40353280566281,-0.779689111969112,-27.1125467953668,-0.7796848906048907,-28.75818441441442,-0.7796848906048907,-28.408542638352646
BX,0.0,7.9262223,0.0,7.779568,0.0,7.779568,0.0,7.779568,8.559242,8.559078,8.559242,8.559242,-1.0,-37.423028455598455,-0.795978833976834,-30.622772918918916,-1.0,-32.70489495495495,-0.7997537194337194,-29.4384204890605,-1.0,-31.723969420849425,-0.7997537194337194,-29.20310601801802,-1.0,-30.583232149292147,-0.7997537194337194,-28.59669593307593,-0.7796848906048907,-28.1832176962677,-0.779689111969112,-27.892235907335913,-0.7796848906048907,-29.53786930501931,-0.7796848906048907,-29.188227528957537
AV,0.0,3.8990672,0.0,3.7254426,0.0,3.7254465,0.0,3.7254465,0.0,3.7254448,0.0,0.0,-1.0,-38.423028455598455,-0.89963790990991,-31.522410828828825,-1.0,-33.70489495495495,-0.9041070115830115,-30.342527500643513,-1.0,-32.72396942084943,-0.9041069111969113,-30.10721292921493,-1.0,-31.583232149292147,-0.9041069111969113,-29.500802844272844,-1.0,-29.1832176962677,-0.904106954954955,-28.796342862290867,-1.0,-30.53786930501931,-1.0,-30.188227528957537
