it,base_code,SP,TCT,ST,DG,KV,KH
Z_CO_0,CO,11.5794,35.87383068672609,12.61143330490962,24.87124409007753,35.87383068672609,35.87383068672609
Z_CO_1,CO,11.5794,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609
Z_CP_0,CP,0.0,22.030654073188984,0.0,9.48678428633222,22.030654073188984,22.030654073188984
Z_CP_1,CP,0.0,22.030654073188984,22.030654073188984,22.030654073188984,22.030654073188984,22.030654073188984
Z_CQ_0,CQ,0.0,20.96839386718004,0.0,8.318298059722373,20.96839386718004,20.96839386718004
Z_CQ_1,CQ,0.0,20.96839386718004,20.96839386718004,8.318298059722373,20.96839386718004,20.96839386718004
Z_CR_0,CR,0.0,6.55451514816731,0.0,0.0,6.55451514816731,6.55451514816731
Z_CR_1,CR,0.0,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731
Z_CS_0,CS,0.0,7.352606963350597,0.0,0.0,7.352606963350597,7.352606963350597
Z_CS_1,CS,0.0,7.352606963350597,7.352606963350597,20.09049287047842,7.352606963350597,7.352606963350597
Z_CT_0,CT,34.7382,37.58461137110556,37.58461137110556,37.58461137110556,46.86730815547822,46.86730815547822
Z_CT_1,CT,34.7382,37.58461137110556,37.58461137110556,37.58461137110556,46.86730815547822,46.86730815547822
Z_CT_2,CT,34.7382,37.58461137110556,37.58461137110556,37.58461137110556,46.86730815547822,46.86730815547822
Z_CT_3,CT,34.7382,37.58461137110556,37.58461137110556,37.58461137110556,46.86730815547822,46.86730815547822
Z_CU_0,CU,34.7382,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609
Z_CU_1,CU,23.1588,24.87124409007753,24.87124409007753,35.87383068672609,35.87383068672609,35.87383068672609
Z_CU_2,CU,34.7382,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609,35.87383068672609
Z_CU_3,CU,23.1588,24.87124409007753,24.87124409007753,24.87124409007753,35.87383068672609,35.87383068672609
Z_CV_0,CV,34.7382,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166
Z_CV_1,CV,11.5794,10.900652620530144,23.315988922459823,23.315988922459823,34.459962352528166,34.459962352528166
Z_CV_2,CV,34.7382,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166
Z_CV_3,CV,11.5794,10.900652620530144,10.900652620530144,10.900652620530144,34.459962352528166,34.459962352528166
Z_CW_0,CW,34.7382,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315
Z_CW_1,CW,0.0,0.0,9.48678428633222,9.48678428633222,33.291476125918315,33.291476125918315
Z_CW_2,CW,34.7382,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315
Z_CW_3,CW,0.0,0.0,9.48678428633222,0.0,33.291476125918315,33.291476125918315
Z_CX_0,CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967
Z_CX_1,CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967
Z_CX_2,CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967
