base_code,SP,TCT,ST,DG,KV,KH,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KH,cumulative_frac_diff_KH
AO,18.52704,19.758777833253657,19.758777833253657,19.758777833253657,27.696645589827668,19.758777833253657,-0.4992691891891892,-7.243057297297298,-0.4659789774796309,-4.94407196356196,-0.4659789774796309,-4.378737589929795,-0.4659789774796309,-5.297690274974678,-0.2514420110857387,-3.1040665394292555,-0.4659789774796309,-3.5288894124570547
AW,18.52704,19.758777833253657,19.758777833253657,19.758777833253657,27.696645589827668,19.758777833253657,-0.4992691891891892,-7.742326486486488,-0.4659789774796309,-5.410050941041591,-0.4659789774796309,-4.844716567409426,-0.4659789774796309,-5.763669252454309,-0.2514420110857387,-3.355508550514994,-0.4659789774796309,-3.9948683899366855
AX,18.52704,19.758777833253657,19.758777833253657,19.758777833253657,27.696645589827668,19.758777833253657,-0.4992691891891892,-8.241595675675677,-0.4659789774796309,-5.876029918521223,-0.4659789774796309,-5.310695544889057,-0.4659789774796309,-6.22964822993394,-0.2514420110857387,-3.6069505616007325,-0.4659789774796309,-4.460847367416316
BA,18.52704,19.758777833253657,19.758777833253657,19.758777833253657,27.696645589827668,19.758777833253657,-0.4992691891891892,-8.740864864864866,-0.4659789774796309,-6.342008896000854,-0.4659789774796309,-5.776674522368689,-0.4659789774796309,-6.695627207413572,-0.2514420110857387,-3.858392572686471,-0.4659789774796309,-4.9268263448959475
BL,0.0,19.758777833253657,0.0,10.497536911989446,19.758777833253657,19.758777833253657,-1.0,-9.740864864864866,-0.4659789774796309,-6.807987873480485,-1.0,-6.776674522368689,-0.7162827861624474,-7.411909993576019,-0.4659789774796309,-4.324371550166102,-0.4659789774796309,-5.392805322375579
BR,18.52704,19.758777833253657,19.758777833253657,19.758777833253657,27.696645589827668,27.696645589827668,-0.4992691891891892,-10.240134054054055,-0.4659789774796309,-7.273966850960116,-0.4659789774796309,-7.24265349984832,-0.4659789774796309,-7.877888971055651,-0.2514420110857387,-4.575813561251841,-0.2514420110857387,-5.644247333461317
AF,9.26352,9.673641044220853,19.00978158982766,9.673641044220853,19.00978158982766,19.00978158982766,-0.7496345945945946,-10.98976864864865,-0.7385502420480851,-8.012517093008201,-0.486222119193847,-7.728875619042167,-0.7385502420480851,-8.616439213103735,-0.486222119193847,-5.062035680445688,-0.486222119193847,-6.130469452655165
AH,9.26352,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-0.7496345945945946,-11.739403243243244,-0.7587933837623012,-8.771310476770502,-0.7587933837623012,-8.487669002804468,-0.7587933837623012,-9.375232596866036,-0.5046249752976798,-5.566660655743368,-0.5046249752976798,-6.635094427952844
AP,9.26352,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-0.7496345945945946,-12.489037837837838,-0.7587933837623012,-9.530103860532803,-0.7587933837623012,-9.246462386566769,-0.7587933837623012,-10.134025980628337,-0.5046249752976798,-6.0712856310410475,-0.5046249752976798,-7.139719403250524
AR,0.0,0.0,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-1.0,-13.489037837837838,-1.0,-10.530103860532803,-0.7587933837623012,-10.00525577032907,-0.7587933837623012,-10.892819364390638,-0.5046249752976798,-6.575910606338727,-0.5046249752976798,-7.644344378548204
