base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
CJ,0.0,32.039207,0.0,31.57798,12.903052,24.94105,12.850837,21.170929,34.932415,34.93215,34.932415,34.93215,-1.0,-32.41104733990148,-0.4739046469622333,-17.626418243021348,-1.0,-26.941509885057474,-0.48147816091954027,-17.33359791461412,-0.788127224958949,-23.092352298850574,-0.5904589490968801,-19.719768735632186,-0.7889846141215107,-26.216381527093596,-0.652365697865353,-19.014548637110018,-0.4263971264367817,-14.267576239737283,-0.42640147783251237,-14.26777382594417,-0.4263971264367817,-14.267576239737283,-0.42640147783251237,-14.264390164203613
CX,22.616724,22.616175,24.235847,24.235271,24.941263,24.940989,24.235847,24.235582,34.932415,34.93215,34.932415,34.93215,-0.6286252216748768,-33.03967256157635,-0.628634236453202,-18.25505247947455,-0.6020386371100165,-27.54354852216749,-0.6020480952380953,-17.935646009852217,-0.5904554515599344,-23.682807750410507,-0.5904599507389162,-20.310228686371104,-0.6020386371100165,-26.818420164203612,-0.6020429885057471,-19.616591625615765,-0.4263971264367817,-14.693973366174065,-0.42640147783251237,-14.694175303776682,-0.4263971264367817,-14.693973366174065,-0.42640147783251237,-14.690791642036125
AL,0.0,27.87076,0.0,29.333061,12.8212385,24.812986,0.0,25.106731,25.582937,27.271637,25.582937,27.27163,-1.0,-34.03967256157635,-0.542352052545156,-18.797404532019705,-1.0,-28.54354852216749,-0.5183405418719212,-18.45398655172414,-0.7894706321839081,-24.472278382594414,-0.5925618062397374,-20.90279049261084,-1.0,-27.818420164203612,-0.5877384072249591,-20.204330032840723,-0.579918932676519,-15.273892298850583,-0.5521898686371101,-15.246365172413793,-0.579918932676519,-15.273892298850583,-0.5521899835796388,-15.242981625615764
AM,11.059709,20.442606,12.806725,20.970453,12.806723,20.8699,12.806899,20.86989,34.09169,34.091427,34.09169,34.091427,-0.8183955829228243,-34.85806814449918,-0.664325024630542,-19.461729556650248,-0.7897089490968802,-29.33325747126437,-0.6556575862068966,-19.109644137931035,-0.7897089819376026,-25.26198736453202,-0.6573087027914615,-21.5600991954023,-0.789706091954023,-28.608126256157636,-0.657308866995074,-20.861638899835796,-0.4402021346469623,-15.714094433497547,-0.44020645320197044,-15.686571625615763,-0.4402021346469623,-15.714094433497547,-0.44020645320197044,-15.683188078817734
AU,10.968302,19.931238,24.740822,24.740232,12.267569,19.265678,12.806739,20.86993,34.09169,34.091427,34.09169,34.091427,-0.8198965188834154,-35.677964663382596,-0.6727218719211823,-20.13445142857143,-0.5937467651888342,-29.927004236453204,-0.5937564532019705,-19.703400591133004,-0.7985620853858785,-26.060549449917897,-0.6836506075533662,-22.24374980295567,-0.7897087192118227,-29.39783497536946,-0.657308210180624,-21.51894711001642,-0.4402021346469623,-16.15429656814451,-0.44020645320197044,-16.126778078817733,-0.4402021346469623,-16.15429656814451,-0.44020645320197044,-16.123394532019706
BT,0.0,31.534784,0.0,31.534784,12.806899,20.869867,0.0,29.26848,34.09169,34.091427,34.09169,34.091427,-1.0,-36.677964663382596,-0.48218745484400666,-20.616638883415437,-1.0,-30.927004236453204,-0.48218745484400666,-20.18558804597701,-0.789706091954023,-26.85025554187192,-0.6573092446633826,-22.90105904761905,-1.0,-30.39783497536946,-0.5194009852216749,-22.038348095238096,-0.4402021346469623,-16.594498702791473,-0.44020645320197044,-16.566984532019703,-0.4402021346469623,-16.594498702791473,-0.44020645320197044,-16.563600985221676
CP,0.0,20.44611,24.813217,24.812624,0.0,26.032425,12.859942,24.812897,24.813156,24.812878,24.813156,24.812891,-1.0,-37.677964663382596,-0.664267487684729,-21.280906371100166,-0.592558013136289,-31.519562249589494,-0.5925677504105091,-20.77815579638752,-1.0,-27.85025554187192,-0.5725381773399014,-23.47359722495895,-0.788835106732348,-31.186670082101806,-0.5925632676518884,-22.630911362889982,-0.5925590147783252,-17.187057717569797,-0.5925635796387522,-17.159548111658456,-0.5925590147783252,-17.187057717569797,-0.5925633661740558,-17.15616435139573
CW,0.0,31.53476,0.0,31.53476,12.806723,20.8699,0.0,21.110033,34.09169,34.091427,34.09169,34.091427,-1.0,-38.677964663382596,-0.4821878489326766,-21.76309422003284,-1.0,-32.5195622495895,-0.4821878489326766,-21.260343645320194,-0.7897089819376026,-28.639964523809525,-0.6573087027914615,-24.130905927750412,-1.0,-32.186670082101806,-0.6533656321839081,-23.284276995073892,-0.4402021346469623,-17.62725985221676,-0.44020645320197044,-17.599754564860426,-0.4402021346469623,-17.62725985221676,-0.44020645320197044,-17.5963708045977
CF,0.0,25.708143,0.0,25.191818,12.760048,20.563534,12.800208,24.614159,25.381016,26.435911,25.381016,26.435934,-1.0,-39.677964663382596,-0.5778630049261084,-22.34095722495895,-1.0,-33.5195622495895,-0.5863412479474549,-21.84668489326765,-0.7904754022988506,-29.430439926108374,-0.6623393431855501,-24.793245270935962,-0.789815960591133,-32.97648604269294,-0.595826617405583,-23.880103612479473,-0.5832345484400657,-18.210494400656824,-0.5659127914614122,-18.165667356321837,-0.5832345484400657,-18.210494400656824,-0.5659124137931034,-18.162283218390805
DA,10.918854,19.225254,12.158841,18.568096,12.209452,19.140219,12.225199,19.14018,24.614445,24.614172,24.614445,26.435888,-0.820708472906404,-40.498673136289,-0.6843143842364532,-23.025271609195403,-0.8003474384236453,-34.31990968801314,-0.6951051559934319,-22.54179004926108,-0.7995163875205255,-30.2299563136289,-0.6857106896551725,-25.478955960591136,-0.799257816091954,-33.77574385878489,-0.6857113300492611,-24.565814942528736,-0.595821921182266,-18.80631632183909,-0.5958264039408868,-18.761493760262724,-0.595821921182266,-18.80631632183909,-0.5659131691297209,-18.728196387520526
AN,0.0,20.391136,0.0,20.62667,0.0,20.488003,0.0,19.715214,24.413544,24.41326,24.413544,24.413273,-1.0,-41.498673136289,-0.6651701806239737,-23.690441789819378,-1.0,-35.31990968801314,-0.6613026272577996,-23.20309267651888,-1.0,-31.2299563136289,-0.6635795894909688,-26.142535550082105,-1.0,-34.77574385878489,-0.6762690640394089,-25.242084006568145,-0.5991207881773399,-19.405437110016432,-0.5991254515599344,-19.36061921182266,-0.5991207881773399,-19.405437110016432,-0.5991252380952381,-19.327321625615763
BI,10.8694315,18.765154,11.660175,18.520067,12.15151,19.01334,12.649137,18.942629,24.413557,24.413273,24.413557,24.413292,-0.8215200082101807,-42.32019314449918,-0.6918693924466339,-24.38231118226601,-0.8085357142857142,-36.12844540229886,-0.6958938095238096,-23.89898648604269,-0.800467816091954,-32.030424129720856,-0.6877940886699507,-26.830329638752055,-0.7922966009852218,-35.56804045977012,-0.6889551888341544,-25.9310391954023,-0.5991205747126438,-20.004557684729075,-0.5991252380952381,-19.959744449917896,-0.5991205747126438,-20.004557684729075,-0.5991249261083744,-19.926446551724137
CI,0.0,25.684568,0.0,25.14845,12.701644,19.715153,12.701715,19.715223,24.413544,24.41326,24.413544,24.413292,-1.0,-43.32019314449918,-0.5782501149425288,-24.96056129720854,-1.0,-37.12844540229886,-0.5870533661740559,-24.48603985221675,-0.7914344170771757,-32.82185854679803,-0.676270065681445,-27.5065997044335,-0.7914332512315271,-36.35947371100164,-0.6762689162561576,-26.607308111658458,-0.5991207881773399,-20.603678472906417,-0.5991254515599344,-20.55886990147783,-0.5991207881773399,-20.603678472906417,-0.5991249261083744,-20.52557147783251
CQ,0.0,19.90562,24.413605,24.41302,0.0,20.752516,12.701591,19.715199,24.413544,24.41326,24.413544,24.413273,-1.0,-44.32019314449918,-0.6731425287356322,-25.63370382594417,-0.5991197865353037,-37.72756518883416,-0.5991293924466338,-25.085169244663383,-1.0,-33.82185854679803,-0.6592361904761905,-28.16583589490969,-0.7914352873563218,-37.15090899835796,-0.6762693103448276,-27.283577422003287,-0.5991207881773399,-21.202799261083758,-0.5991254515599344,-21.157995353037766,-0.5991207881773399,-21.202799261083758,-0.5991252380952381,-21.124696715927747
CY,10.869416,18.765133,11.660151,18.520044,12.15149,19.013346,12.113973,15.59508,24.413544,24.41326,24.413544,24.41326,-0.8215202627257799,-45.141713407224955,-0.6918697372742201,-26.32557356321839,-0.8085361083743843,-38.536101297208546,-0.6958941871921183,-25.7810634318555,-0.8004681444991789,-34.62232669129721,-0.6877939901477833,-28.853629885057472,-0.8010841871921183,-37.95199318555008,-0.7439231527093597,-28.027500574712647,-0.5991207881773399,-21.8019200492611,-0.5991254515599344,-21.7571208045977,-0.5991207881773399,-21.8019200492611,-0.5991254515599344,-21.723822167487683
AV,0.0,19.202261,23.597265,23.596691,0.0,15.554369,12.602662,18.81767,23.597254,23.59698,23.597254,23.596968,-1.0,-46.141713407224955,-0.6846919376026273,-27.010265500821017,-0.6125243842364533,-39.148625681445,-0.6125338095238095,-26.39359724137931,-1.0,-35.62232669129721,-0.7445916420361248,-29.598221527093596,-0.79305973727422,-38.7450529228243,-0.6910070607553367,-28.718507635467983,-0.612524564860427,-22.414444614121525,-0.6125290640394089,-22.36964986863711,-0.612524564860427,-22.414444614121525,-0.6125292610837438,-22.336351428571426
BO,0.0,17.609571,0.0,19.004704,12.602694,18.817654,12.602694,18.817654,23.070992,23.070726,23.070992,23.070742,-1.0,-47.141713407224955,-0.7108444827586207,-27.721109983579638,-1.0,-40.148625681445,-0.687935894909688,-27.081533136289,-0.7930592118226601,-36.41538590311987,-0.6910073234811165,-30.289228850574712,-0.7930592118226601,-39.53811213464696,-0.6910073234811165,-29.4095149589491,-0.6211659770114942,-23.03561059113302,-0.6211703448275863,-22.990820213464698,-0.6211659770114942,-23.03561059113302,-0.6211700821018064,-22.95752151067323
BV,0.0,19.202246,0.0,18.48885,12.0553255,13.992937,0.0,13.992929,23.597254,23.59698,23.597254,23.596968,-1.0,-48.141713407224955,-0.684692183908046,-28.405802167487682,-1.0,-41.148625681445,-0.6964064039408867,-27.777939540229887,-0.8020472003284073,-37.21743310344828,-0.7702309195402299,-31.05945977011494,-1.0,-40.53811213464696,-0.7702310509031198,-30.17974600985222,-0.612524564860427,-23.648135155993444,-0.6125290640394089,-23.60334927750411,-0.612524564860427,-23.648135155993444,-0.6125292610837438,-23.570050771756975
BX,0.0,19.202265,0.0,18.488873,12.055289,13.992953,12.055269,13.992968,23.597242,23.596968,23.597242,23.596987,-1.0,-49.141713407224955,-0.6846918719211823,-29.090494039408863,-1.0,-42.148625681445,-0.6964060262725781,-28.474345566502464,-0.8020477996715928,-38.01948090311987,-0.7702306568144499,-31.829690426929393,-0.8020481280788179,-41.340160262725774,-0.7702304105090313,-30.949976420361253,-0.6125247619047619,-24.260659917898206,-0.6125292610837438,-24.21587853858785,-0.6125247619047619,-24.260659917898206,-0.6125289490968802,-24.182579720853855
CG,0.0,25.167746,0.0,25.109764,0.0,18.971994,0.0,19.670193,23.597261,23.596987,23.597261,23.59698,-1.0,-50.141713407224955,-0.5867365188834155,-29.67723055829228,-1.0,-43.148625681445,-0.587688604269294,-29.062034170771756,-1.0,-39.01948090311987,-0.6884730049261085,-32.5181634318555,-1.0,-42.340160262725774,-0.6770083251231528,-31.626984745484407,-0.6125244499178982,-24.873184367816105,-0.6125289490968802,-24.828407487684732,-0.6125244499178982,-24.873184367816105,-0.6125290640394089,-24.795108784893266
BM,0.0,15.602472,0.0,15.743849,12.012814,13.869503,0.0,13.869494,22.878746,22.87848,22.878746,22.87848,-1.0,-51.141713407224955,-0.7438017733990149,-30.421032331691293,-1.0,-44.148625681445,-0.7414803119868638,-29.80351448275862,-0.8027452545155994,-39.82222615763547,-0.772257750410509,-33.29042118226601,-1.0,-43.340160262725774,-0.7722578981937602,-32.399242643678164,-0.6243227257799672,-25.497507093596074,-0.6243270935960592,-25.45273458128079,-0.6243227257799672,-25.497507093596074,-0.6243270935960592,-25.419435878489324
CK,0.0,18.74293,0.0,18.437866,0.0,18.773794,0.0,12.045333,22.87876,22.878492,22.87876,22.878506,-1.0,-52.141713407224955,-0.6922343185550082,-31.113266650246302,-1.0,-45.148625681445,-0.697243579638752,-30.50075806239737,-1.0,-40.82222615763547,-0.6917275205254517,-33.98214870279146,-1.0,-44.340160262725774,-0.8022112807881774,-33.20145392446634,-0.6243224958949097,-26.121829589490982,-0.6243268965517241,-26.077061477832515,-0.6243224958949097,-26.121829589490982,-0.6243266666666667,-26.043762545155992
CS,0.0,18.839828,12.047408,18.745554,0.0,18.620235,0.0,18.773727,12.543327,18.620228,12.543327,18.620262,-1.0,-53.141713407224955,-0.6906432183908047,-31.803909868637106,-0.8021772085385878,-45.950802889983585,-0.6921912315270936,-31.192949293924464,-1.0,-41.82222615763547,-0.6942490147783251,-34.676397717569785,-1.0,-45.340160262725774,-0.6917286206896552,-33.893182545155994,-0.7940340394088671,-26.91586362889985,-0.694249129720854,-26.77131060755337,-0.7940340394088671,-26.91586362889985,-0.6942485714285715,-26.738011116584563
DB,10.777892,11.43204,11.559942,12.200581,12.012814,13.869503,11.960475,13.192249,12.543231,18.620253,12.543231,22.87848,-0.8230231198686371,-53.96473652709359,-0.8122817733990148,-32.61619164203612,-0.8101815763546798,-46.760984466338265,-0.799662052545156,-31.99261134646962,-0.8027452545155994,-42.62497141215107,-0.772257750410509,-35.448655467980295,-0.8036046798029557,-46.14376494252873,-0.7833785057471264,-34.67656105090312,-0.7940356157635469,-27.709899244663397,-0.6942487192118226,-27.465559326765195,-0.7940356157635469,-27.709899244663397,-0.6243270935960592,-27.36233821018062
AO,0.0,13.118669,0.0,13.894509,0.0,13.819607,0.0,13.662536,22.228909,22.228645,22.228909,22.228645,-1.0,-54.96473652709359,-0.7845867159277505,-33.40077835796387,-1.0,-47.760984466338265,-0.7718471428571428,-32.76445848932676,-1.0,-43.62497141215107,-0.7730770607553367,-36.22173252873563,-1.0,-47.14376494252873,-0.775656223316913,-35.45221727422003,-0.6349932840722496,-28.344892528735645,-0.6349976190476191,-28.100556945812816,-0.6349932840722496,-28.344892528735645,-0.6349976190476191,-27.99733582922824
BJ,0.0,18.39498,0.0,18.39498,0.0,13.819621,11.466422,11.466155,22.228909,22.228645,22.228909,22.228645,-1.0,-55.96473652709359,-0.6979477832512315,-34.0987261412151,-1.0,-48.760984466338265,-0.6979477832512315,-33.462406272577994,-1.0,-44.62497141215107,-0.7730768308702792,-36.99480935960591,-0.8117172085385879,-47.95548215106732,-0.8117215927750411,-36.263938866995076,-0.6349932840722496,-28.979885812807893,-0.6349976190476191,-28.735554564860436,-0.6349932840722496,-28.979885812807893,-0.6349976190476191,-28.632333448275862
CZ,0.0,18.394958,0.0,18.394958,0.0,13.819607,0.0,11.466222,22.228909,22.228645,22.228909,22.228645,-1.0,-56.96473652709359,-0.697948144499179,-34.79667428571428,-1.0,-49.760984466338265,-0.697948144499179,-34.16035441707717,-1.0,-45.62497141215107,-0.7730770607553367,-37.76788642036124,-1.0,-48.95548215106732,-0.8117204926108375,-37.075659359605915,-0.6349932840722496,-29.61487909688014,-0.6349976190476191,-29.370552183908057,-0.6349932840722496,-29.61487909688014,-0.6349976190476191,-29.267331067323482
AZ,0.0,18.79915,0.0,18.66782,0.0,13.619213,0.0,17.83267,12.349414,17.229618,12.349414,17.229645,-1.0,-57.96473652709359,-0.6913111658456487,-35.48798545155993,-1.0,-50.760984466338265,-0.6934676518883416,-34.85382206896551,-1.0,-46.62497141215107,-0.7763676026272578,-38.544254022988504,-1.0,-49.95548215106732,-0.7071811165845648,-37.78284047619048,-0.7972181609195403,-30.412097257799683,-0.717083448275862,-30.08763563218392,-0.7972181609195403,-30.412097257799683,-0.7170830049261083,-29.984414072249592
BY,0.0,11.39957,0.0,11.4578085,11.424084,11.423818,0.0,9.125738,11.85914,12.877802,11.85914,12.87778,-1.0,-58.96473652709359,-0.8128149425287357,-36.30080039408867,-1.0,-51.760984466338265,-0.8118586453201971,-35.66568071428571,-0.8124124137931035,-47.437383825944174,-0.8124167816091955,-39.3566708045977,-1.0,-50.95548215106732,-0.8501520853858785,-38.63299256157636,-0.8052686371100165,-31.2173658949097,-0.7885418390804597,-30.876177471264377,-0.8052686371100165,-31.2173658949097,-0.7885422003284073,-30.772956272578
CR,0.0,11.409042,11.859192,12.945293,0.0,13.777448,0.0,17.229635,12.349414,17.229618,12.349414,17.229645,-1.0,-59.96473652709359,-0.8126594088669951,-37.11345980295566,-0.8052677832512315,-52.566252249589496,-0.7874336124794746,-36.45311432676519,-1.0,-48.437383825944174,-0.7737693267651888,-40.13044013136289,-1.0,-51.95548215106732,-0.7170831691297208,-39.35007573070608,-0.7972181609195403,-32.01458405582924,-0.717083448275862,-31.59326091954024,-0.7972181609195403,-32.01458405582924,-0.7170830049261083,-31.49003927750411
CN,0.0,14.697034,0.0,17.218681,0.0,11.652719,0.0,12.233382,11.763575,12.233397,11.763575,12.233382,-1.0,-60.96473652709359,-0.7586693924466338,-37.872129195402294,-1.0,-53.566252249589496,-0.7172630377668309,-37.17037736453202,-1.0,-49.437383825944174,-0.808658144499179,-40.939098275862065,-1.0,-52.95548215106732,-0.7991234482758621,-40.149199178981945,-0.8068378489326765,-32.82142190476191,-0.7991232019704434,-32.39238412151068,-0.8068378489326765,-32.82142190476191,-0.7991234482758621,-32.289162725779974
BW,0.0,7.343765,0.0,8.163256,0.0,9.022973,0.0,7.9848247,11.273748,11.2734785,11.273748,11.273499,-1.0,-61.96473652709359,-0.8794127257799672,-38.75154192118226,-1.0,-54.566252249589496,-0.8659563875205254,-38.03633375205255,-1.0,-50.437383825944174,-0.8518395238095238,-41.79093779967159,-1.0,-53.95548215106732,-0.8688862939244664,-41.018085472906414,-0.814880985221675,-33.63630288998359,-0.8148854105090313,-33.20726953201971,-0.814880985221675,-33.63630288998359,-0.8148850738916256,-33.1040477996716
BN,0.0,7.3279166,0.0,8.0465555,0.0,8.930065,0.0,7.7928624,10.838512,10.838252,10.838512,10.838266,-1.0,-62.96473652709359,-0.8796729622331692,-39.63121488341543,-1.0,-55.566252249589496,-0.8678726518883416,-38.90420640394089,-1.0,-51.437383825944174,-0.8533651067323481,-42.64430290640394,-1.0,-54.95548215106732,-0.8720383842364533,-41.89012385714287,-0.8220277175697865,-34.45833060755338,-0.822031986863711,-34.02930151888342,-0.8220277175697865,-34.45833060755338,-0.8220317569786535,-33.92607955665025
CL,0.0,5.5813274,0.0,5.4316106,0.0,7.7928634,0.0,7.9439178,10.838501,10.83824,10.838501,10.83824,-1.0,-63.96473652709359,-0.9083525878489327,-40.53956747126436,-1.0,-56.566252249589496,-0.9108109917898194,-39.815017395730706,-1.0,-52.437383825944174,-0.8720383678160919,-43.516341274220025,-1.0,-55.95548215106732,-0.8695579999999999,-42.759681857142866,-0.8220278981937603,-35.28035850574714,-0.822032183908046,-34.851333702791464,-0.8220278981937603,-35.28035850574714,-0.822032183908046,-34.74811174055829
AY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-64.96473652709359,-1.0,-41.53956747126436,-1.0,-57.566252249589496,-1.0,-40.815017395730706,-1.0,-53.437383825944174,-1.0,-44.516341274220025,-1.0,-56.95548215106732,-1.0,-43.759681857142866,-1.0,-36.28035850574714,-1.0,-35.851333702791464,-1.0,-36.28035850574714,-1.0,-35.74811174055829
