base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
AQ,23.16516,46.193355499999996,48.0694635,48.068884,43.6076335,43.608099,48.069458999999995,48.0692,48.069469,48.069209,48.069469,48.0692,-0.6196197044334976,-4.067772167487685,-0.2414884154351397,-2.527814121510674,-0.21068204433497548,-2.643268210180625,-0.21069155993431868,-2.360700303776684,-0.2839469047619049,-2.3717317980295576,-0.28393926108374384,-2.3717318555008213,-0.21068211822660116,-2.3138408374384247,-0.21068637110016425,-2.2264105993431866,-0.21068195402298862,-2.0786746715927755,-0.21068622331691303,-2.0787200000000006,-0.21068195402298862,-2.0786746715927755,-0.21068637110016425,-2.0787194909688025
BC,34.645405000000004,46.159234999999995,37.3990545,46.436014,43.607639,43.6081075,43.6076275,46.391127999999995,48.069469,48.069209,48.069469,48.0692,-0.431109934318555,-4.49888210180624,-0.2420486863711003,-2.7698628078817746,-0.3858940147783252,-3.02916222495895,-0.2375038752052546,-2.5982041789819386,-0.283946814449918,-2.6556786124794756,-0.28393912151067324,-2.6556709770114946,-0.2839470032840723,-2.5977878407224972,-0.23824091954023005,-2.4646515188834166,-0.21068195402298862,-2.2893566256157643,-0.21068622331691303,-2.2894062233169135,-0.21068195402298862,-2.2893566256157643,-0.21068637110016425,-2.289405862068967
BF,34.6454365,46.159219500000006,37.399129,46.436035000000004,43.6076925,43.608134,48.0694465,48.069188,48.069469,48.069209,48.069469,48.0692,-0.4311094170771757,-4.929991518883416,-0.24204894088669948,-3.0119117487684743,-0.3858927914614122,-3.415055016420362,-0.2375035303776683,-2.835707709359607,-0.2839459359605912,-2.939624548440067,-0.28393868637110026,-2.939609663382595,-0.21068232348111668,-2.808470164203614,-0.2106865681444993,-2.675338087027916,-0.21068195402298862,-2.500038579638753,-0.21068622331691303,-2.5000924466338263,-0.21068195402298862,-2.500038579638753,-0.21068637110016425,-2.500092233169131
AD,28.8465535,45.711676,30.065393,45.86169,42.8957845,42.8955095,46.972336,46.972065,46.9723575,46.972087,46.9723575,46.972080000000005,-0.526329170771757,-5.456320689655173,-0.2493977668308704,-3.261309515599345,-0.5063153858784893,-3.9213704022988516,-0.2469344827586207,-3.0826421921182274,-0.29563572249589504,-3.235260270935962,-0.2956402380952381,-3.2352499014778333,-0.22869727422003294,-3.037167438423647,-0.2287017241379311,-2.904039811165847,-0.22869692118226606,-2.7287355008210192,-0.22870136288998363,-2.72879380952381,-0.22869692118226606,-2.7287355008210192,-0.2287014778325123,-2.7287937110016434
AR,11.6199755,45.350834000000006,46.972348,46.971773,38.819135,38.818859,46.9723455,46.972074500000005,46.9723575,46.972087,46.9723575,46.972080000000005,-0.8091958045977011,-6.265516494252874,-0.2553229228243021,-3.5166324384236467,-0.22869707717569798,-4.15006747947455,-0.22870651888341553,-3.311348711001643,-0.3625757799671593,-3.5978360509031213,-0.3625803119868637,-3.597830213464697,-0.22869711822660102,-3.2658645566502478,-0.22870156814449916,-3.132741379310346,-0.22869692118226606,-2.9574324220032855,-0.22870136288998363,-2.9574951724137932,-0.22869692118226606,-2.9574324220032855,-0.2287014778325123,-2.9574951888341556
BD,28.846517,45.71167,30.065325,45.861687,42.895718,42.895444999999995,42.407529999999994,43.014181,46.9723575,46.972087,46.9723575,46.972080000000005,-0.5263297701149426,-6.791846264367817,-0.24939786535303787,-3.7660303037766845,-0.5063165024630543,-4.656383981937604,-0.24693453201970444,-3.5582832430213474,-0.2956368144499179,-3.893472865353039,-0.2956412972085387,-3.893471510673236,-0.30365303776683106,-3.569517594417079,-0.2936916091954024,-3.4264329885057485,-0.22869692118226606,-3.1861293431855517,-0.22870136288998363,-3.1861965353037767,-0.22869692118226606,-3.1861293431855517,-0.2287014778325123,-3.186196666666668
BK,28.79208,38.214126,32.710088,38.9732535,38.8191165,38.8188375,38.819115,38.937569999999994,46.9723575,46.972087,46.9723575,46.972080000000005,-0.5272236453201972,-7.3190699096880145,-0.3725102463054188,-4.138540550082103,-0.462888538587849,-5.1192725205254535,-0.3600450985221676,-3.918328341543515,-0.3625760837438424,-4.256048949096882,-0.3625806650246306,-4.256052175697866,-0.36257610837438436,-3.9320937027914633,-0.3606310344827588,-3.787064022988507,-0.22869692118226606,-3.414826264367818,-0.22870136288998363,-3.41489789819376,-0.22869692118226606,-3.414826264367818,-0.2287014778325123,-3.41489814449918
BQ,23.045419,39.910568,42.4075605,42.406980000000004,32.710073,38.9375575,36.786691,43.0141775,37.8427475,37.842496499999996,37.8427475,38.818825,-0.6215858949096881,-7.940655804597703,-0.34465405582922837,-4.483194605911332,-0.30365253694581285,-5.422925057471266,-0.30366206896551723,-4.221990410509032,-0.4628887848932677,-4.718937733990149,-0.36063123973727435,-4.616683415435141,-0.3959492446633827,-4.328042947454846,-0.2936916666666667,-4.080755689655174,-0.3786084154351396,-3.7934346798029575,-0.3786125369458129,-3.793510435139573,-0.3786084154351396,-3.7934346798029575,-0.36258087027914626,-3.7774790147783266
CA,34.470844,34.470306,37.842766,37.84218,42.895765499999996,42.8954905,38.819133,38.818855,46.9723575,46.972087,46.9723575,46.972080000000005,-0.43397628899835805,-8.37463209359606,-0.4339851231527094,-4.917179729064041,-0.3786081116584566,-5.801533169129723,-0.37861773399014786,-4.60060814449918,-0.29563603448275877,-5.014573768472908,-0.2956405500821018,-4.912323965517243,-0.3625758128078818,-4.690618760262728,-0.36258037766830875,-4.443336067323482,-0.22869692118226606,-4.022131600985223,-0.22870136288998363,-4.022211798029557,-0.22869692118226606,-4.022131600985223,-0.2287014778325123,-4.006180492610839
CT,34.4708465,34.470306,37.84276,37.8421705,38.3309725,38.330707000000004,38.3309525,38.3306885,46.9723575,46.972087,46.9723575,46.972080000000005,-0.4339762479474549,-8.808608341543515,-0.4339851231527094,-5.35116485221675,-0.37860821018062407,-6.180141379310347,-0.37861788998357965,-4.9792260344827595,-0.37059158456486047,-5.3851653530377686,-0.37059594417077174,-5.282919909688014,-0.37059191297208544,-5.061210673234814,-0.3705962479474549,-4.813932315270937,-0.22869692118226606,-4.250828522167489,-0.22870136288998363,-4.2509131609195405,-0.22869692118226606,-4.250828522167489,-0.2287014778325123,-4.234881970443351
AE,22.991146,45.345254499999996,22.991146,45.345254499999996,41.759731,41.759453,45.982292,45.982014,45.982292,45.982014,45.982292,45.982014,-0.6224770771756979,-9.431085418719213,-0.2554145402298852,-5.606579392446635,-0.6224770771756979,-6.802618456486044,-0.2554145402298852,-5.234640574712644,-0.31429013136289,-5.699455484400659,-0.31429469622331696,-5.597214605911331,-0.24495415435139578,-5.306164827586209,-0.24495871921182275,-5.05889103448276,-0.24495415435139578,-4.495782676518885,-0.24495871921182275,-4.4958718801313635,-0.24495415435139578,-4.495782676518885,-0.24495871921182275,-4.479840689655174
AG,22.9810445,37.304077500000005,26.471472,37.752573,38.022525,38.0929685,38.0225545,38.0930465,38.507908,38.5076315,38.507908,38.5076675,-0.6226429474548442,-10.053728366174058,-0.3874535714285714,-5.994032963875206,-0.565328866995074,-7.367947323481118,-0.3800891133004927,-5.614729688013137,-0.37565640394088673,-6.075111888341546,-0.374499696223317,-5.971714302134648,-0.37565591954023,-5.681820747126439,-0.3744984154351396,-5.433389449917899,-0.36768623973727427,-4.863468916256159,-0.3676907799671593,-4.8635626600985224,-0.36768623973727427,-4.863468916256159,-0.36769018883415444,-4.847530878489328
AS,0.0,44.708675,45.982292,45.981815,38.022524000000004,38.02224699999999,38.507953,38.5076775,45.982292,45.982014,45.982292,45.982014,-1.0,-11.053728366174058,-0.2658674055829229,-6.259900369458129,-0.24495415435139578,-7.612901477832514,-0.24496198686371112,-5.8596916748768475,-0.3756564203612479,-6.450768308702794,-0.3756609688013138,-6.347375270935962,-0.3676855008210181,-6.049506247947457,-0.36769002463054196,-5.801079474548441,-0.24495415435139578,-5.108423070607555,-0.24495871921182275,-5.1085213793103454,-0.24495415435139578,-5.108423070607555,-0.24495871921182275,-5.092489597701151
BE,22.991146,45.345248999999995,22.991146,45.345248999999995,41.7596875,41.759409,36.1854675,38.804191,45.982292,45.982014,45.982292,45.982014,-0.6224770771756979,-11.676205443349756,-0.2554146305418721,-6.515315000000001,-0.6224770771756979,-8.235378555008213,-0.2554146305418721,-6.11510630541872,-0.3142908456486044,-6.765059154351398,-0.3142954187192119,-6.661670689655174,-0.405821551724138,-6.455327799671595,-0.3628211658456486,-6.16390064039409,-0.24495415435139578,-5.35337722495895,-0.24495871921182275,-5.353480098522168,-0.24495415435139578,-5.35337722495895,-0.24495871921182275,-5.337448316912974
AJ,22.8479865,28.665981,26.262851,30.0699235,31.745805999999998,33.620064,36.843630000000005,36.8433565,38.1921775,38.1919075,38.1921775,38.19194,-0.6248278078817734,-12.30103325123153,-0.529294236453202,-7.044609236453203,-0.568754499178982,-8.804133054187195,-0.5062409934318555,-6.621347298850575,-0.4787223973727423,-7.24378155172414,-0.44794640394088675,-7.109617093596061,-0.3950142857142857,-6.850342085385881,-0.3950187766830871,-6.558919417077177,-0.3728706486042694,-5.72624787356322,-0.3728750821018063,-5.726355180623974,-0.3728706486042694,-5.72624787356322,-0.3728745484400657,-5.71032286535304
BG,28.5685275,33.558854999999994,30.9273555,34.095614499999996,31.3606975,33.234994,31.399414,36.5046425,38.1921775,38.1919075,38.1921775,38.19194,-0.5308944581280788,-12.83192770935961,-0.4489514778325125,-7.4935607142857155,-0.4921616502463054,-9.296294704433501,-0.44013769293924476,-7.061484991789819,-0.4850460180623974,-7.728827569786538,-0.4542693924466339,-7.563886486042694,-0.48441027914614126,-7.334752364532022,-0.40058058292282434,-6.959500000000001,-0.3728706486042694,-6.0991185221674895,-0.3728750821018063,-6.099230262725781,-0.3728706486042694,-6.0991185221674895,-0.3728745484400657,-6.083197413793105
BR,17.1859875,35.065585,31.794161,34.962427500000004,24.755518000000002,34.0107335,25.148326,37.425385,37.228716,37.228438499999996,37.228716,36.4582615,-0.7177998768472907,-13.5497275862069,-0.42421042692939254,-7.917771141215108,-0.47792839080459776,-9.7742230952381,-0.42590431034482756,-7.4873893021346465,-0.5935054515599343,-8.322333021346472,-0.44153146962233175,-8.005417955665026,-0.5870554022988507,-7.921807766830873,-0.3854616584564861,-7.344961658456487,-0.3886910344827587,-6.487809556650248,-0.38869559113300506,-6.487925853858786,-0.3886910344827587,-6.487809556650248,-0.4013421756978654,-6.4845395894909705
CB,28.568512,33.5588415,30.92732,34.0955875,32.227541,34.101804,31.784584,36.889700000000005,38.1921775,38.1919075,38.1921775,38.19194,-0.5308947126436783,-14.080622298850578,-0.4489516995073892,-8.366722840722497,-0.4921622331691297,-10.266385328407228,-0.4401381362889984,-7.9275274384236445,-0.47081213464696225,-8.793145155993434,-0.4400360591133005,-8.445454014778326,-0.4780856486042694,-8.399893415435143,-0.39425779967159275,-7.73921945812808,-0.3728706486042694,-6.860680205254518,-0.3728750821018063,-6.860800935960592,-0.3728706486042694,-6.860680205254518,-0.3728745484400657,-6.857414137931036
CO,11.341563,33.699654,37.228737,37.22814,25.140604,34.395817,32.2275495,34.101786000000004,36.458546,36.458270999999996,36.458546,36.4582615,-0.8137674384236453,-14.894389737274224,-0.4466395073891626,-8.81336234811166,-0.38869068965517245,-10.6550760180624,-0.38870049261083744,-8.316227931034481,-0.5871822003284073,-9.38032735632184,-0.43520825944170777,-8.880662274220034,-0.47081199507389165,-8.870705410509034,-0.44003635467980295,-8.179255812807883,-0.4013375041050904,-7.262017709359608,-0.4013420197044336,-7.262142955665025,-0.4013375041050904,-7.262017709359608,-0.4013421756978654,-7.2587563136289015
CU,28.5685245,33.558851,30.9273445,34.095601,31.360693499999996,33.234998,36.458572,36.458298,38.1921775,38.1919075,38.1921775,38.19194,-0.5308945073891627,-15.425284244663388,-0.4489515435139574,-9.262313891625617,-0.4921618308702792,-11.14723784893268,-0.44013791461412155,-8.756365845648602,-0.48504608374384245,-9.865373440065683,-0.45426932676518894,-9.334931600985223,-0.401337077175698,-9.272042487684732,-0.4013415763546799,-8.580597389162563,-0.3728706486042694,-7.634888357963877,-0.3728750821018063,-7.635018037766832,-0.3728706486042694,-7.634888357963877,-0.3728745484400657,-7.631630862068967
AH,11.38773875,36.3210105,13.0248945,36.56525,31.526946000000002,33.3101635,31.184885,36.3278655,36.918665000000004,36.918445500000004,36.918665000000004,36.918429,-0.8130092159277504,-16.238293460591137,-0.40359588669950747,-9.665909778325124,-0.7861265270935961,-11.933364376026276,-0.3995853858784894,-9.155951231527093,-0.482316157635468,-10.347689597701152,-0.45303508210180626,-9.78796668308703,-0.4879329228243022,-9.759975410509035,-0.4034833251231527,-8.984080714285716,-0.393782183908046,-8.028670541871923,-0.3937857881773399,-8.028803825944172,-0.393782183908046,-8.028670541871923,-0.3937860591133005,-8.025416921182268
AT,22.7156165,26.541908999999997,26.048366,28.8802605,30.7150405,31.7474335,26.1350955,29.7018435,36.918665000000004,36.918445500000004,36.918665000000004,36.918429,-0.6270013711001643,-16.8652948316913,-0.5641722660098523,-10.230082044334976,-0.5722764203612479,-12.505640796387524,-0.5257756896551725,-9.681726921182266,-0.49564793924466344,-10.843337536945816,-0.4786956732348112,-10.266662356321842,-0.5708522906403941,-10.33082770114943,-0.5122850000000001,-9.496365714285716,-0.393782183908046,-8.42245272577997,-0.3937857881773399,-8.422589614121511,-0.393782183908046,-8.42245272577997,-0.3937860591133005,-8.41920298029557
CD,17.1390725,33.97399,18.45934,34.313659,31.526946000000002,33.3101635,36.918653,36.918434500000004,36.918665000000004,36.918445500000004,36.918665000000004,36.918429,-0.7185702380952381,-17.58386506978654,-0.4421348111658457,-10.672216855500821,-0.6968909688013137,-13.202531765188839,-0.43655732348111664,-10.118284244663382,-0.482316157635468,-11.325653694581284,-0.45303508210180626,-10.719697438423648,-0.39378238095238105,-10.72461008210181,-0.3937859688013136,-9.89015168308703,-0.393782183908046,-8.816234909688015,-0.3937857881773399,-8.816375402298851,-0.393782183908046,-8.816234909688015,-0.3937860591133005,-8.81298903940887
AK,11.2482275,27.9282295,12.96434,29.688911500000003,30.503474999999998,32.7504695,30.6118635,32.42715,35.8645365,35.864269,35.8645365,35.864259000000004,-0.8153000410509031,-18.399165110837444,-0.5414083825944171,-11.213625238095238,-0.7871208538587849,-13.989652619047623,-0.5124973481116585,-10.63078159277504,-0.4991219211822661,-11.82477561576355,-0.462225459770115,-11.181922898193763,-0.49734214285714295,-11.221952224958953,-0.4675344827586208,-10.357686165845651,-0.411091354679803,-9.227326264367818,-0.4110957471264368,-9.227471149425288,-0.411091354679803,-9.227326264367818,-0.41109591133004925,-9.22408495073892
BS,17.1334325,33.4807645,24.1099425,33.744037500000005,24.386819000000003,31.5700025,17.6089685,35.8331775,35.86454,35.864271,35.86454,35.86426,-0.7186628489326766,-19.11782795977012,-0.45023375205254523,-11.663858990147784,-0.6041060344827586,-14.593758653530381,-0.44591071428571427,-11.076692307060755,-0.5995596223316912,-12.42433523809524,-0.4816091543513958,-11.66353205254516,-0.7108543760262725,-11.932806600985225,-0.4116062807881774,-10.769292446633829,-0.41109129720853865,-9.638417561576357,-0.4110957142857143,-9.638566863711002,-0.41109129720853865,-9.638417561576357,-0.41109589490968806,-9.635180845648607
BU,17.114353,33.461698,17.9322625,33.7491955,30.466450000000002,32.750459,24.421475,35.686775,35.864534,35.864265,35.864534,35.864275,-0.7189761412151068,-19.836804100985226,-0.45054683087027925,-12.114405821018062,-0.7055457717569786,-15.29930442528736,-0.44582601806239747,-11.522518325123153,-0.4997298850574713,-12.924065123152712,-0.4622256321839081,-12.125757684729068,-0.5989905582922824,-12.531797159277508,-0.41401026272578006,-11.183302709359609,-0.41109139573070613,-10.049508957307063,-0.41109581280788177,-10.049662676518883,-0.41109139573070613,-10.049508957307063,-0.41109564860426934,-10.046276494252876
CC,22.667029,33.164554499999994,23.7866485,33.420745,30.5034915,32.3141125,24.4215655,35.6867505,35.8645365,35.864269,35.8645365,35.864259000000004,-0.6277991954022989,-20.464603296387526,-0.45542603448275876,-12.569831855500821,-0.6094146387520526,-15.908719064039413,-0.45121929392446647,-11.97373761904762,-0.4991216502463055,-13.423186773399017,-0.4693905993431856,-12.595148284072254,-0.5989890722495895,-13.130786231527097,-0.4140106650246306,-11.597313374384239,-0.411091354679803,-10.460600311986866,-0.4110957471264368,-10.46075842364532,-0.411091354679803,-10.460600311986866,-0.41109591133004925,-10.457372405582925
CM,11.067199,32.062813,35.21796,35.21739,19.416258,27.903995000000002,30.466477500000003,30.4662055,35.86454,35.864271,35.86454,35.86426,-0.8182725944170771,-21.282875890804604,-0.4735170279146142,-13.043348883415435,-0.42170837438423653,-16.33042743842365,-0.42171773399014784,-12.395455353037768,-0.6811780295566503,-14.104364802955667,-0.5418063218390805,-13.136954605911335,-0.49972943349753696,-13.630515665024634,-0.4997338998357964,-12.097047274220035,-0.41109129720853865,-10.871691609195405,-0.4110957142857143,-10.871854137931035,-0.41109129720853865,-10.871691609195405,-0.41109589490968806,-10.868468300492612
CV,22.667046,33.164563,23.786675,33.420758,30.180189,31.990867,30.466477500000003,32.750429,35.864534,35.864265,35.864534,35.86426,-0.6277989162561577,-21.91067480706076,-0.45542589490968804,-13.498774778325123,-0.6094142036124794,-16.939841642036132,-0.45121908045977016,-12.846674433497538,-0.5044303940886701,-14.608795197044337,-0.474698407224959,-13.611653013136294,-0.49972943349753696,-14.13024509852217,-0.46222612479474556,-12.559273399014781,-0.41109139573070613,-11.282783004926111,-0.41109581280788177,-11.282949950738915,-0.41109139573070613,-11.282783004926111,-0.41109589490968806,-11.2795641954023
AI,0.0,35.641688,0.0,35.542434,25.4082485,26.6995965,23.9255875,34.932165999999995,34.932439,34.932175,34.932439,34.9321685,-1.0,-22.91067480706076,-0.4147506075533662,-13.913525385878488,-1.0,-17.939841642036132,-0.41638039408867,-13.263054827586208,-0.582787380952381,-15.191582577996718,-0.5615829802955665,-14.173235993431861,-0.607133210180624,-14.737378308702795,-0.42640121510673246,-12.985674614121514,-0.42639673234811165,-11.709179737274223,-0.42640106732348115,-11.709351018062396,-0.42639673234811165,-11.709179737274223,-0.4264011740558292,-11.705965369458129
AX,22.616735,22.616186,24.235872,24.235298,24.941282,24.941008,25.715174,27.561428,34.932426,34.932167,34.932426,34.93218,-0.6286250410509032,-23.539299848111664,-0.6286340558292283,-14.542159441707717,-0.6020382266009853,-18.541879868637118,-0.6020476518883415,-13.86510247947455,-0.5904551395730706,-15.782037717569787,-0.5904596387520527,-14.763695632183914,-0.577747553366174,-15.31512586206897,-0.5474313957307061,-13.53310600985222,-0.42639694581280796,-12.13557668308703,-0.42640119868637116,-12.135752216748767,-0.42639694581280796,-12.13557668308703,-0.4264009852216749,-12.132366354679803
BH,22.616735,22.616186,24.235872,24.235298,24.9412725,24.9409985,25.328263999999997,26.251191499999997,34.932439,34.932175,34.932439,34.9321685,-0.6286250410509032,-24.167924889162567,-0.6286340558292283,-15.170793497536945,-0.6020382266009853,-19.143918095238103,-0.6020476518883415,-14.46715013136289,-0.5904552955665026,-16.37249301313629,-0.5904597947454845,-15.354155426929399,-0.5841007553366175,-15.899226617405587,-0.5689459523809525,-14.102051962233173,-0.42639673234811165,-12.561973415435142,-0.42640106732348115,-12.562153284072247,-0.42639673234811165,-12.561973415435142,-0.4264011740558292,-12.558767528735633
BL,11.332515,27.51997,12.898745,27.829659,25.369388,28.232937999999997,19.3580185,28.775636,34.932439,34.932175,34.932439,34.9321685,-0.8139160098522168,-24.981840899014784,-0.5481121510673235,-15.718905648604268,-0.7881979474548441,-19.932116042692947,-0.543026945812808,-15.0101770771757,-0.5834254844006569,-16.955918497536945,-0.536404958949097,-15.890560385878496,-0.6821343431855501,-16.581360960591137,-0.5274936617405583,-14.629545623973732,-0.42639673234811165,-12.988370147783254,-0.42640106732348115,-12.988554351395727,-0.42639673234811165,-12.988370147783254,-0.4264011740558292,-12.985168702791462
