base_code,SP,TCT,ST,DG,KV,KH,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KH,cumulative_frac_diff_KH
CM,11.5794,34.459962352528166,17.108320771494984,28.887975637493994,34.459962352528166,34.459962352528166,-0.8003551724137931,-20.331432758620682,-0.4058627180598592,-15.608322575772812,-0.7050289522156037,-13.561800865533243,-0.5019314545259657,-12.984495550414936,-0.4058627180598592,-10.092399745502926,-0.4058627180598592,-10.092399745502926
CV,23.1588,22.680307486529156,28.887975637493994,28.887975637493994,34.459962352528166,34.459962352528166,-0.6007103448275862,-20.93214310344827,-0.6089602157494972,-16.217282791522308,-0.5019314545259657,-14.06373232005921,-0.5019314545259657,-13.486427004940902,-0.4058627180598592,-10.498262463562785,-0.4058627180598592,-10.498262463562785
AI,0.0,0.0,22.642718287127483,22.003976530127115,33.84789813858967,33.84789813858967,-1.0,-21.93214310344827,-1.0,-17.217282791522308,-0.6096083053943538,-14.673340625453562,-0.6206210943081532,-14.107048099249056,-0.41641554933466085,-10.914678012897445,-0.41641554933466085,-10.914678012897445
AX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-22.532853448275855,-0.6096083053943538,-17.82689109691666,-0.6096083053943538,-15.282948930847915,-0.6096083053943538,-14.716656404643409,-0.41641554933466085,-11.331093562232105,-0.41641554933466085,-11.331093562232105
BH,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-23.13356379310344,-0.6096083053943538,-18.436499402311014,-0.6096083053943538,-15.892557236242268,-0.6096083053943538,-15.326264710037762,-0.41641554933466085,-11.747509111566766,-0.41641554933466085,-11.747509111566766
BL,11.5794,11.321359143563742,22.642718287127483,16.401386604396023,33.84789813858967,33.84789813858967,-0.8003551724137931,-23.933918965517233,-0.8048041526971769,-19.24130355500819,-0.6096083053943538,-16.50216554163662,-0.7172174723379996,-16.04348218237576,-0.41641554933466085,-12.163924660901426,-0.41641554933466085,-12.163924660901426
CE,11.5794,11.321359143563742,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.8003551724137931,-24.734274137931024,-0.8048041526971769,-20.046107707705367,-0.6096083053943538,-17.111773847030975,-0.6096083053943538,-16.653090487770115,-0.41641554933466085,-12.580340210236086,-0.41641554933466085,-12.580340210236086
CH,11.5794,11.321359143563742,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.8003551724137931,-25.534629310344815,-0.8048041526971769,-20.850911860402544,-0.6096083053943538,-17.721382152425328,-0.6096083053943538,-17.262698793164468,-0.41641554933466085,-12.996755759570746,-0.41641554933466085,-12.996755759570746
CJ,17.3691,16.923949069294835,28.245308212858575,22.003976530127115,33.84789813858967,33.84789813858967,-0.7005327586206896,-26.235162068965504,-0.7082077746673304,-21.559119635069873,-0.5130119273645073,-18.234394079789833,-0.6206210943081532,-17.88331988747262,-0.41641554933466085,-13.413171308905406,-0.41641554933466085,-13.413171308905406
CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-26.83587241379309,-0.6096083053943538,-22.168727940464226,-0.6096083053943538,-18.844002385184186,-0.6096083053943538,-18.492928192866973,-0.41641554933466085,-13.829586858240067,-0.41641554933466085,-13.829586858240067
AL,0.0,0.0,15.758719179760602,15.758719179760602,22.030654073188984,22.030654073188984,-1.0,-27.83587241379309,-1.0,-23.168727940464226,-0.7282979451765413,-19.57230033036073,-0.7282979451765413,-19.221226138043516,-0.6201611366691554,-14.449747994909222,-0.6201611366691554,-14.449747994909222
AM,11.5794,9.48678428633222,15.758719179760602,22.030654073188984,33.291476125918315,33.291476125918315,-0.8003551724137931,-28.636227586206882,-0.8364347536839272,-24.005162694148154,-0.7282979451765413,-20.300598275537272,-0.6201611366691554,-19.84138727471267,-0.4260090323117532,-14.875757027220976,-0.4260090323117532,-14.875757027220976
AU,11.5794,22.030654073188984,21.389130206125266,22.030654073188984,33.291476125918315,33.291476125918315,-0.8003551724137931,-29.436582758620673,-0.6201611366691554,-24.625323830817308,-0.6312218929978403,-20.93182016853511,-0.6201611366691554,-20.461548411381823,-0.4260090323117532,-15.30176605953273,-0.4260090323117532,-15.30176605953273
BT,17.3691,16.645738062959158,21.389130206125266,16.645738062959158,33.291476125918315,33.291476125918315,-0.7005327586206896,-30.137115517241362,-0.7130045161558767,-25.338328346973185,-0.6312218929978403,-21.56304206153295,-0.7130045161558767,-21.1745529275377,-0.4260090323117532,-15.727775091844483,-0.4260090323117532,-15.727775091844483
CP,0.0,22.030654073188984,11.015327036594492,15.758719179760602,22.030654073188984,22.030654073188984,-1.0,-31.137115517241362,-0.6201611366691554,-25.95848948364234,-0.8100805683345778,-22.373122629867527,-0.7282979451765413,-21.902850872714243,-0.6201611366691554,-16.34793622851364,-0.6201611366691554,-16.34793622851364
CW,17.3691,16.645738062959158,21.389130206125266,21.389130206125266,33.291476125918315,33.291476125918315,-0.7005327586206896,-31.83764827586205,-0.7130045161558767,-26.671493999798216,-0.6312218929978403,-23.004344522865367,-0.6312218929978403,-22.534072765712082,-0.4260090323117532,-16.773945260825393,-0.4260090323117532,-16.773945260825393
CF,5.7897,4.437360036196865,15.174476066455679,8.87472007239373,21.47423206051763,21.47423206051763,-0.9001775862068966,-32.737825862068945,-0.9234937924793644,-27.59498779227758,-0.7383711023024883,-23.742715625167854,-0.8469875849587288,-23.38106035067081,-0.6297546196462478,-17.403699880471642,-0.6297546196462478,-17.403699880471642
DA,17.3691,15.174476066455679,15.174476066455679,15.174476066455679,21.47423206051763,21.47423206051763,-0.7005327586206896,-33.438358620689634,-0.7383711023024883,-28.333358894580066,-0.7383711023024883,-24.48108672747034,-0.7383711023024883,-24.1194314529733,-0.6297546196462478,-18.03345450011789,-0.6297546196462478,-18.03345450011789
AN,0.0,0.0,14.643345963451207,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-34.438358620689634,-1.0,-29.333358894580066,-0.7475285178715309,-25.22861524534187,-0.8565810679358211,-24.97601252090912,-0.6384759678072407,-18.671930467925133,-0.6384759678072407,-18.671930467925133
BI,17.3691,14.643345963451207,14.643345963451207,20.96839386718004,20.96839386718004,20.96839386718004,-0.7005327586206896,-35.13889137931032,-0.7475285178715309,-30.080887412451595,-0.7475285178715309,-25.9761437632134,-0.6384759678072407,-25.61448848871636,-0.6384759678072407,-19.310406435732375,-0.6384759678072407,-19.310406435732375
CI,0.0,0.0,14.643345963451207,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-36.13889137931032,-1.0,-31.080887412451595,-0.7475285178715309,-26.72367228108493,-0.8565810679358211,-26.471069556652182,-0.6384759678072407,-19.948882403539617,-0.6384759678072407,-19.948882403539617
CQ,0.0,20.96839386718004,10.48419693359002,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-37.13889137931032,-0.6384759678072407,-31.719363380258837,-0.8192379839036203,-27.54291026498855,-0.8565810679358211,-27.327650624588003,-0.6384759678072407,-20.58735837134686,-0.6384759678072407,-20.58735837134686
CY,17.3691,14.643345963451207,14.643345963451207,20.96839386718004,20.96839386718004,20.96839386718004,-0.7005327586206896,-37.83942413793101,-0.7475285178715309,-32.46689189813037,-0.7475285178715309,-28.29043878286008,-0.6384759678072407,-27.966126592395245,-0.6384759678072407,-21.2258343391541,-0.6384759678072407,-21.2258343391541
AV,0.0,20.50854096414585,3.906229933192386,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-38.83942413793101,-0.6464044661354164,-33.113296364265786,-0.9326512080484072,-29.223089990908488,-0.8653024160968144,-28.83142900849206,-0.6464044661354164,-21.872238805289516,-0.6464044661354164,-21.872238805289516
BO,0.0,0.0,7.812459866384772,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-39.83942413793101,-1.0,-34.113296364265786,-0.8653024160968144,-30.0883924070053,-0.8653024160968144,-29.696731424588872,-0.6464044661354164,-22.51864327142493,-0.6464044661354164,-22.51864327142493
BV,11.5794,10.254270482072926,14.160500415265311,14.160500415265311,20.50854096414585,20.50854096414585,-0.8003551724137931,-40.63977931034481,-0.8232022330677082,-34.9364985973335,-0.7558534411161153,-30.844245848121417,-0.7558534411161153,-30.45258486570499,-0.6464044661354164,-23.165047737560347,-0.6464044661354164,-23.165047737560347
BX,11.5794,10.254270482072926,14.160500415265311,14.160500415265311,20.50854096414585,20.50854096414585,-0.8003551724137931,-41.4401344827586,-0.8232022330677082,-35.75970083040121,-0.7558534411161153,-31.600099289237534,-0.7558534411161153,-31.208438306821105,-0.6464044661354164,-23.81145220369576,-0.6464044661354164,-23.81145220369576
CG,0.0,0.0,7.812459866384772,0.0,20.50854096414585,20.50854096414585,-1.0,-42.4401344827586,-1.0,-36.75970083040121,-0.8653024160968144,-32.46540170533435,-1.0,-32.20843830682111,-0.6464044661354164,-24.457856669831177,-0.6464044661354164,-24.457856669831177
BM,5.7897,3.6763034816752986,7.352606963350597,7.352606963350597,20.09049287047842,20.09049287047842,-0.9001775862068966,-43.340312068965495,-0.9366154572124948,-37.696316287613705,-0.8732309144249897,-33.33863261975934,-0.8732309144249897,-33.081669221246095,-0.6536121918883031,-25.11146886171948,-0.6536121918883031,-25.11146886171948
CK,11.5794,10.04524643523921,10.04524643523921,13.721549916914508,20.09049287047842,20.09049287047842,-0.8003551724137931,-44.14066724137929,-0.8268060959441516,-38.523122383557855,-0.8268060959441516,-34.16543871570349,-0.7634215531566464,-33.84509077440274,-0.6536121918883031,-25.765081053607783,-0.6536121918883031,-25.765081053607783
CS,0.0,7.352606963350597,3.6763034816752986,10.04524643523921,7.352606963350597,7.352606963350597,-1.0,-45.14066724137929,-0.8732309144249897,-39.39635329798284,-0.9366154572124948,-35.102054172915985,-0.8268060959441516,-34.67189687034689,-0.8732309144249897,-26.638311968032774,-0.8732309144249897,-26.638311968032774
DB,11.5794,7.352606963350597,7.352606963350597,7.352606963350597,7.352606963350597,20.09049287047842,-0.8003551724137931,-45.941022413793085,-0.8732309144249897,-40.26958421240783,-0.8732309144249897,-35.97528508734097,-0.8732309144249897,-35.54512778477188,-0.8732309144249897,-27.511542882457764,-0.6536121918883031,-27.291924159921077
AO,0.0,0.0,3.467279434841581,3.467279434841581,19.710449148962567,19.710449148962567,-1.0,-46.941022413793085,-1.0,-41.26958421240783,-0.9402193200889383,-36.91550440742991,-0.9402193200889383,-36.485347104860814,-0.660164669845473,-28.171707552303236,-0.660164669845473,-27.95208882976655
BJ,11.5794,9.855224574481284,9.855224574481284,13.322504009322865,19.710449148962567,19.710449148962567,-0.8003551724137931,-47.74137758620688,-0.8300823349227365,-42.099666547330564,-0.8300823349227365,-37.74558674235264,-0.7703016550116748,-37.255648759872486,-0.660164669845473,-28.831872222148707,-0.660164669845473,-28.61225349961202
CZ,11.5794,9.855224574481284,9.855224574481284,13.322504009322865,19.710449148962567,19.710449148962567,-0.8003551724137931,-48.541732758620675,-0.8300823349227365,-42.9297488822533,-0.8300823349227365,-38.57566907727538,-0.7703016550116748,-38.02595041488416,-0.660164669845473,-29.49203689199418,-0.660164669845473,-29.27241816945749
AZ,0.0,0.0,0.0,0.0,6.55451514816731,6.55451514816731,-1.0,-49.541732758620675,-1.0,-43.9297488822533,-1.0,-39.57566907727538,-1.0,-39.02595041488416,-0.8869911181350464,-30.379028010129225,-0.8869911181350464,-30.15940928759254
BY,5.7897,3.277257574083655,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,-0.9001775862068966,-50.44191034482757,-0.9434955590675231,-44.87324444132082,-0.8869911181350464,-40.46266019541042,-0.8869911181350464,-39.9129415330192,-0.8869911181350464,-31.266019128264272,-0.8869911181350464,-31.046400405727585
CR,0.0,6.55451514816731,3.277257574083655,3.277257574083655,6.55451514816731,6.55451514816731,-1.0,-51.44191034482757,-0.8869911181350464,-45.760235559455865,-0.9434955590675231,-41.40615575447794,-0.9434955590675231,-40.85643709208672,-0.8869911181350464,-32.15301024639932,-0.8869911181350464,-31.933391523862632
CN,0.0,0.0,0.0,3.104510427940086,6.209020855880172,6.209020855880172,-1.0,-52.44191034482757,-1.0,-46.760235559455865,-1.0,-42.40615575447794,-0.9464739581389641,-41.80291105022569,-0.8929479162779281,-33.045958162677245,-0.8929479162779281,-32.82633944014056
BW,5.7897,2.9474675678095674,2.9474675678095674,5.894935135619135,5.894935135619135,5.894935135619135,-0.9001775862068966,-53.34208793103446,-0.9491815936584558,-47.70941715311432,-0.9491815936584558,-43.3553373481364,-0.8983631873169114,-42.7012742375426,-0.8983631873169114,-33.944321349994155,-0.8983631873169114,-33.72470262745747
BN,0.0,0.0,0.0,0.0,5.609402662654561,5.609402662654561,-1.0,-54.34208793103446,-1.0,-48.70941715311432,-1.0,-44.3553373481364,-1.0,-43.7012742375426,-0.9032861609887145,-34.84760751098287,-0.9032861609887145,-34.62798878844618
CL,5.7897,2.8047013313272804,2.8047013313272804,5.609402662654561,5.609402662654561,5.609402662654561,-0.9001775862068966,-55.24226551724136,-0.9516430804943572,-49.66106023360868,-0.9516430804943572,-45.30698042863076,-0.9032861609887145,-44.60456039853131,-0.9032861609887145,-35.75089367197158,-0.9032861609887145,-35.531274949434895
AY,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-56.24226551724136,-1.0,-50.66106023360868,-1.0,-46.30698042863076,-1.0,-45.60456039853131,-1.0,-36.75089367197158,-1.0,-36.531274949434895
